Week;Terminal_origen;recogidas;productoMaestro
2019-07-23;Yumbo;1013;Mensajeria
2019-07-22;Barranquilla;2165;Mercancia
2019-07-22;Barranquilla;714;Paquetes 1-2
2019-07-22;Barranquilla;500;Mensajeria
2019-07-22;Barranquilla;206;Paqueteo 3-5
2019-07-22;Bogota;30457;Mercancia
2019-07-22;Bogota;7053;Paquetes 1-2
2019-07-22;Bogota;2603;Paqueteo 3-5
2019-07-22;Bogota;2252;Mensajeria
2019-07-22;Bosconia;3;Mercancia
2019-07-22;Bosconia;2;Paquetes 1-2
2019-07-22;Bosconia;1;Paqueteo 3-5
2019-07-22;Bucaramanga;848;Mercancia
2019-07-22;Bucaramanga;386;Paquetes 1-2
2019-07-22;Bucaramanga;381;Mensajeria
2019-07-22;Bucaramanga;158;Paqueteo 3-5
2019-07-22;Cienaga;16;Mercancia
2019-07-22;Cienaga;3;Mensajeria
2019-07-22;Cucuta;790;Paquetes 1-2
2019-07-22;Cucuta;261;Mercancia
2019-07-22;Cucuta;101;Mensajeria
2019-07-22;Cucuta;79;Paqueteo 3-5
2019-07-22;Ibague;411;Mercancia
2019-07-22;Ibague;84;Paquetes 1-2
2019-07-22;Ibague;59;Mensajeria
2019-07-22;Ibague;34;Paqueteo 3-5
2019-07-22;Manizales;1017;Mercancia
2019-07-22;Manizales;116;Mensajeria
2019-07-22;Manizales;65;Paquetes 1-2
2019-07-22;Manizales;14;Paqueteo 3-5
2019-07-22;Medellin;11057;Mercancia
2019-07-22;Medellin;6181;Paquetes 1-2
2019-07-22;Medellin;1731;Mensajeria
2019-07-22;Medellin;1319;Paqueteo 3-5
2019-07-22;Neiva;129;Mercancia
2019-07-22;Neiva;74;Mensajeria
2019-07-22;Neiva;18;Paquetes 1-2
2019-07-22;Neiva;3;Paqueteo 3-5
2019-07-22;Pasto;155;Mercancia
2019-07-22;Pasto;77;Mensajeria
2019-07-22;Pasto;47;Paquetes 1-2
2019-07-22;Pasto;16;Paqueteo 3-5
2019-07-22;Pereira;1975;Mercancia
2019-07-22;Pereira;390;Mensajeria
2019-07-22;Pereira;306;Paquetes 1-2
2019-07-22;Pereira;57;Paqueteo 3-5
2019-07-22;Sincelejo;243;Mercancia
2019-07-22;Sincelejo;95;Paquetes 1-2
2019-07-22;Sincelejo;84;Mensajeria
2019-07-22;Sincelejo;48;Paqueteo 3-5
2019-07-22;Turbaco;783;Mercancia
2019-07-22;Turbaco;279;Mensajeria
2019-07-22;Turbaco;165;Paquetes 1-2
2019-07-22;Turbaco;55;Paqueteo 3-5
2019-07-22;Yumbo;7142;Mercancia
2019-07-22;Yumbo;1174;Paquetes 1-2
2019-07-22;Yumbo;1122;Mensajeria
2019-07-22;Yumbo;588;Paqueteo 3-5
2019-07-21;Bogota;31;Mercancia
2019-07-21;Bogota;1;Paqueteo 3-5
2019-07-21;Bosconia;85;Mercancia
2019-07-21;Bosconia;48;Mensajeria
2019-07-21;Bosconia;31;Paquetes 1-2
2019-07-21;Bosconia;12;Paqueteo 3-5
2019-07-21;Bucaramanga;2;Paquetes 1-2
2019-07-21;Cienaga;9;Mercancia
2019-07-21;Cienaga;6;Paqueteo 3-5
2019-07-21;Cienaga;6;Paquetes 1-2
2019-07-21;Medellin;8;Mercancia
2019-07-21;Turbaco;4;Mercancia
2019-07-20;Barranquilla;546;Mercancia
2019-07-20;Barranquilla;33;Mensajeria
2019-07-20;Barranquilla;19;Paquetes 1-2
2019-07-20;Bogota;2929;Mercancia
2019-07-20;Bogota;1100;Paquetes 1-2
2019-07-20;Bogota;268;Paqueteo 3-5
2019-07-20;Bogota;142;Mensajeria
2019-07-20;Bosconia;1;Paqueteo 3-5
2019-07-20;Bucaramanga;61;Mercancia
2019-07-20;Bucaramanga;5;Paquetes 1-2
2019-07-20;Cienaga;163;Mercancia
2019-07-20;Cienaga;74;Mensajeria
2019-07-20;Cienaga;27;Paquetes 1-2
2019-07-20;Cienaga;9;Paqueteo 3-5
2019-07-20;Manizales;12;Paquetes 1-2
2019-07-20;Manizales;7;Mercancia
2019-07-20;Manizales;5;Mensajeria
2019-07-20;Medellin;697;Paquetes 1-2
2019-07-20;Medellin;520;Mercancia
2019-07-20;Medellin;15;Paqueteo 3-5
2019-07-20;Medellin;6;Mensajeria
2019-07-20;Pereira;4;Paquetes 1-2
2019-07-20;Sincelejo;78;Mensajeria
2019-07-20;Sincelejo;56;Mercancia
2019-07-20;Sincelejo;38;Paquetes 1-2
2019-07-20;Sincelejo;5;Paqueteo 3-5
2019-07-20;Yumbo;3547;Mercancia
2019-07-20;Yumbo;57;Paqueteo 3-5
2019-07-20;Yumbo;45;Paquetes 1-2
2019-07-19;Barranquilla;2363;Mercancia
2019-07-19;Barranquilla;506;Paquetes 1-2
2019-07-19;Barranquilla;496;Mensajeria
2019-07-19;Barranquilla;146;Paqueteo 3-5
2019-07-19;Bogota;26529;Mercancia
2019-07-19;Bogota;5023;Paquetes 1-2
2019-07-19;Bogota;2387;Mensajeria
2019-07-19;Bogota;1595;Paqueteo 3-5
2019-07-19;Bosconia;79;Mercancia
2019-07-19;Bosconia;56;Mensajeria
2019-07-19;Bosconia;36;Paquetes 1-2
2019-07-19;Bosconia;14;Paqueteo 3-5
2019-07-19;Bucaramanga;902;Mercancia
2019-07-19;Bucaramanga;329;Mensajeria
2019-07-19;Bucaramanga;236;Paquetes 1-2
2019-07-19;Bucaramanga;99;Paqueteo 3-5
2019-07-19;Cienaga;52;Mercancia
2019-07-19;Cienaga;27;Mensajeria
2019-07-19;Cienaga;22;Paquetes 1-2
2019-07-19;Cienaga;7;Paqueteo 3-5
2019-07-19;Cucuta;504;Paquetes 1-2
2019-07-19;Cucuta;231;Mercancia
2019-07-19;Cucuta;84;Paqueteo 3-5
2019-07-19;Cucuta;70;Mensajeria
2019-07-19;Ibague;371;Mercancia
2019-07-19;Ibague;47;Paquetes 1-2
2019-07-19;Ibague;46;Paqueteo 3-5
2019-07-19;Ibague;45;Mensajeria
2019-07-19;Manizales;730;Mercancia
2019-07-19;Manizales;71;Mensajeria
2019-07-19;Manizales;71;Paquetes 1-2
2019-07-19;Manizales;14;Paqueteo 3-5
2019-07-19;Medellin;12382;Mercancia
2019-07-19;Medellin;4109;Paquetes 1-2
2019-07-19;Medellin;1653;Mensajeria
2019-07-19;Medellin;870;Paqueteo 3-5
2019-07-19;Neiva;98;Mercancia
2019-07-19;Neiva;48;Mensajeria
2019-07-19;Neiva;19;Paquetes 1-2
2019-07-19;Neiva;5;Paqueteo 3-5
2019-07-19;Pasto;133;Mercancia
2019-07-19;Pasto;70;Mensajeria
2019-07-19;Pasto;28;Paquetes 1-2
2019-07-19;Pasto;8;Paqueteo 3-5
2019-07-19;Pereira;2001;Mercancia
2019-07-19;Pereira;273;Mensajeria
2019-07-19;Pereira;155;Paquetes 1-2
2019-07-19;Pereira;39;Paqueteo 3-5
2019-07-19;Sincelejo;225;Mercancia
2019-07-19;Sincelejo;131;Mensajeria
2019-07-19;Sincelejo;88;Paquetes 1-2
2019-07-19;Sincelejo;45;Paqueteo 3-5
2019-07-19;Turbaco;2129;Mercancia
2019-07-19;Turbaco;199;Mensajeria
2019-07-19;Turbaco;120;Paquetes 1-2
2019-07-19;Turbaco;38;Paqueteo 3-5
2019-07-19;Yumbo;7876;Mercancia
2019-07-19;Yumbo;945;Paquetes 1-2
2019-07-19;Yumbo;932;Mensajeria
2019-07-19;Yumbo;568;Paqueteo 3-5
2019-07-18;Barranquilla;2199;Mercancia
2019-07-18;Barranquilla;512;Mensajeria
2019-07-18;Barranquilla;473;Paquetes 1-2
2019-07-18;Barranquilla;178;Paqueteo 3-5
2019-07-18;Bogota;25970;Mercancia
2019-07-18;Bogota;6147;Paquetes 1-2
2019-07-18;Bogota;2291;Mensajeria
2019-07-18;Bogota;1449;Paqueteo 3-5
2019-07-18;Bosconia;84;Mercancia
2019-07-18;Bosconia;48;Mensajeria
2019-07-18;Bosconia;33;Paquetes 1-2
2019-07-18;Bosconia;13;Paqueteo 3-5
2019-07-18;Bucaramanga;640;Mercancia
2019-07-18;Bucaramanga;254;Paquetes 1-2
2019-07-18;Bucaramanga;243;Mensajeria
2019-07-18;Bucaramanga;100;Paqueteo 3-5
2019-07-18;Cienaga;83;Mercancia
2019-07-18;Cienaga;47;Paquetes 1-2
2019-07-18;Cienaga;34;Mensajeria
2019-07-18;Cienaga;19;Paqueteo 3-5
2019-07-18;Cucuta;493;Paquetes 1-2
2019-07-18;Cucuta;261;Mercancia
2019-07-18;Cucuta;77;Paqueteo 3-5
2019-07-18;Cucuta;61;Mensajeria
2019-07-18;Ibague;389;Mercancia
2019-07-18;Ibague;68;Mensajeria
2019-07-18;Ibague;68;Paquetes 1-2
2019-07-18;Ibague;20;Paqueteo 3-5
2019-07-18;Manizales;633;Mercancia
2019-07-18;Manizales;86;Mensajeria
2019-07-18;Manizales;71;Paquetes 1-2
2019-07-18;Manizales;20;Paqueteo 3-5
2019-07-18;Medellin;10748;Mercancia
2019-07-18;Medellin;4370;Paquetes 1-2
2019-07-18;Medellin;1498;Mensajeria
2019-07-18;Medellin;818;Paqueteo 3-5
2019-07-18;Neiva;117;Mercancia
2019-07-18;Neiva;36;Mensajeria
2019-07-18;Neiva;12;Paquetes 1-2
2019-07-18;Neiva;5;Paqueteo 3-5
2019-07-18;Pasto;111;Mercancia
2019-07-18;Pasto;57;Mensajeria
2019-07-18;Pasto;33;Paquetes 1-2
2019-07-18;Pasto;12;Paqueteo 3-5
2019-07-18;Pereira;1830;Mercancia
2019-07-18;Pereira;277;Mensajeria
2019-07-18;Pereira;226;Paquetes 1-2
2019-07-18;Pereira;51;Paqueteo 3-5
2019-07-18;Sincelejo;207;Mercancia
2019-07-18;Sincelejo;199;Mensajeria
2019-07-18;Sincelejo;121;Paquetes 1-2
2019-07-18;Sincelejo;37;Paqueteo 3-5
2019-07-18;Turbaco;3702;Mercancia
2019-07-18;Turbaco;240;Mensajeria
2019-07-18;Turbaco;104;Paquetes 1-2
2019-07-18;Turbaco;35;Paqueteo 3-5
2019-07-18;Yumbo;8188;Mercancia
2019-07-18;Yumbo;981;Paquetes 1-2
2019-07-18;Yumbo;868;Mensajeria
2019-07-18;Yumbo;536;Paqueteo 3-5
2019-07-17;Barranquilla;2634;Mercancia
2019-07-17;Barranquilla;533;Paquetes 1-2
2019-07-17;Barranquilla;405;Mensajeria
2019-07-17;Barranquilla;169;Paqueteo 3-5
2019-07-17;Bogota;24148;Mercancia
2019-07-17;Bogota;5885;Paquetes 1-2
2019-07-17;Bogota;2192;Mensajeria
2019-07-17;Bogota;1690;Paqueteo 3-5
2019-07-17;Bosconia;118;Mercancia
2019-07-17;Bosconia;68;Mensajeria
2019-07-17;Bosconia;48;Paquetes 1-2
2019-07-17;Bosconia;14;Paqueteo 3-5
2019-07-17;Bucaramanga;826;Mercancia
2019-07-17;Bucaramanga;283;Paquetes 1-2
2019-07-17;Bucaramanga;240;Mensajeria
2019-07-17;Bucaramanga;111;Paqueteo 3-5
2019-07-17;Cienaga;48;Mercancia
2019-07-17;Cienaga;26;Mensajeria
2019-07-17;Cienaga;12;Paquetes 1-2
2019-07-17;Cienaga;7;Paqueteo 3-5
2019-07-17;Cucuta;547;Paquetes 1-2
2019-07-17;Cucuta;211;Mercancia
2019-07-17;Cucuta;94;Paqueteo 3-5
2019-07-17;Cucuta;79;Mensajeria
2019-07-17;Ibague;116;Mensajeria
2019-07-17;Ibague;29;Paquetes 1-2
2019-07-17;Ibague;20;Mercancia
2019-07-17;Ibague;9;Paqueteo 3-5
2019-07-17;Manizales;636;Mercancia
2019-07-17;Manizales;77;Mensajeria
2019-07-17;Manizales;59;Paquetes 1-2
2019-07-17;Manizales;13;Paqueteo 3-5
2019-07-17;Medellin;10642;Mercancia
2019-07-17;Medellin;4840;Paquetes 1-2
2019-07-17;Medellin;1428;Mensajeria
2019-07-17;Medellin;805;Paqueteo 3-5
2019-07-17;Neiva;53;Mercancia
2019-07-17;Neiva;52;Mensajeria
2019-07-17;Neiva;27;Paquetes 1-2
2019-07-17;Neiva;8;Paqueteo 3-5
2019-07-17;Pasto;75;Mensajeria
2019-07-17;Pasto;66;Mercancia
2019-07-17;Pasto;38;Paquetes 1-2
2019-07-17;Pasto;7;Paqueteo 3-5
2019-07-17;Pereira;1652;Mercancia
2019-07-17;Pereira;331;Mensajeria
2019-07-17;Pereira;224;Paquetes 1-2
2019-07-17;Pereira;52;Paqueteo 3-5
2019-07-17;Sincelejo;273;Mercancia
2019-07-17;Sincelejo;166;Mensajeria
2019-07-17;Sincelejo;104;Paquetes 1-2
2019-07-17;Sincelejo;44;Paqueteo 3-5
2019-07-17;Turbaco;4326;Mercancia
2019-07-17;Turbaco;216;Mensajeria
2019-07-17;Turbaco;126;Paquetes 1-2
2019-07-17;Turbaco;49;Paqueteo 3-5
2019-07-17;Yumbo;8131;Mercancia
2019-07-17;Yumbo;936;Paquetes 1-2
2019-07-17;Yumbo;863;Mensajeria
2019-07-17;Yumbo;448;Paqueteo 3-5
2019-07-16;Barranquilla;2158;Mercancia
2019-07-16;Barranquilla;539;Paquetes 1-2
2019-07-16;Barranquilla;537;Mensajeria
2019-07-16;Barranquilla;197;Paqueteo 3-5
2019-07-16;Bogota;22666;Mercancia
2019-07-16;Bogota;6485;Paquetes 1-2
2019-07-16;Bogota;2458;Mensajeria
2019-07-16;Bogota;1705;Paqueteo 3-5
2019-07-16;Bosconia;95;Mensajeria
2019-07-16;Bosconia;64;Mercancia
2019-07-16;Bosconia;19;Paquetes 1-2
2019-07-16;Bosconia;7;Paqueteo 3-5
2019-07-16;Bucaramanga;582;Mercancia
2019-07-16;Bucaramanga;324;Paquetes 1-2
2019-07-16;Bucaramanga;287;Mensajeria
2019-07-16;Bucaramanga;113;Paqueteo 3-5
2019-07-16;Cienaga;126;Mercancia
2019-07-16;Cienaga;123;Mensajeria
2019-07-16;Cienaga;55;Paquetes 1-2
2019-07-16;Cienaga;21;Paqueteo 3-5
2019-07-16;Cucuta;444;Paquetes 1-2
2019-07-16;Cucuta;156;Mercancia
2019-07-16;Cucuta;107;Paqueteo 3-5
2019-07-16;Cucuta;43;Mensajeria
2019-07-16;Ibague;208;Mercancia
2019-07-16;Ibague;61;Paquetes 1-2
2019-07-16;Ibague;52;Mensajeria
2019-07-16;Ibague;14;Paqueteo 3-5
2019-07-16;Manizales;638;Mercancia
2019-07-16;Manizales;72;Paquetes 1-2
2019-07-16;Manizales;66;Mensajeria
2019-07-16;Manizales;11;Paqueteo 3-5
2019-07-16;Medellin;11534;Mercancia
2019-07-16;Medellin;4991;Paquetes 1-2
2019-07-16;Medellin;1451;Mensajeria
2019-07-16;Medellin;910;Paqueteo 3-5
2019-07-16;Neiva;100;Mensajeria
2019-07-16;Neiva;94;Mercancia
2019-07-16;Neiva;36;Paquetes 1-2
2019-07-16;Neiva;8;Paqueteo 3-5
2019-07-16;Pasto;99;Mercancia
2019-07-16;Pasto;65;Mensajeria
2019-07-16;Pasto;47;Paquetes 1-2
2019-07-16;Pasto;15;Paqueteo 3-5
2019-07-16;Pereira;1820;Mercancia
2019-07-16;Pereira;277;Paquetes 1-2
2019-07-16;Pereira;263;Mensajeria
2019-07-16;Pereira;50;Paqueteo 3-5
2019-07-16;Sincelejo;252;Mensajeria
2019-07-16;Sincelejo;249;Mercancia
2019-07-16;Sincelejo;187;Paquetes 1-2
2019-07-16;Sincelejo;61;Paqueteo 3-5
2019-07-16;Turbaco;2183;Mercancia
2019-07-16;Turbaco;245;Mensajeria
2019-07-16;Turbaco;190;Paquetes 1-2
2019-07-16;Turbaco;65;Paqueteo 3-5
2019-07-16;Yumbo;8406;Mercancia
2019-07-16;Yumbo;1191;Paquetes 1-2
2019-07-16;Yumbo;1125;Paqueteo 3-5
2019-07-16;Yumbo;1041;Mensajeria
2019-07-15;Barranquilla;1879;Mercancia
2019-07-15;Barranquilla;522;Paquetes 1-2
2019-07-15;Barranquilla;465;Mensajeria
2019-07-15;Barranquilla;152;Paqueteo 3-5
2019-07-15;Bogota;26333;Mercancia
2019-07-15;Bogota;6323;Paquetes 1-2
2019-07-15;Bogota;2756;Mensajeria
2019-07-15;Bogota;2047;Paqueteo 3-5
2019-07-15;Bosconia;56;Paquetes 1-2
2019-07-15;Bosconia;8;Mercancia
2019-07-15;Bosconia;4;Mensajeria
2019-07-15;Bucaramanga;724;Mercancia
2019-07-15;Bucaramanga;367;Mensajeria
2019-07-15;Bucaramanga;322;Paquetes 1-2
2019-07-15;Bucaramanga;104;Paqueteo 3-5
2019-07-15;Cienaga;113;Mercancia
2019-07-15;Cienaga;50;Mensajeria
2019-07-15;Cienaga;40;Paquetes 1-2
2019-07-15;Cienaga;11;Paqueteo 3-5
2019-07-15;Cucuta;601;Paquetes 1-2
2019-07-15;Cucuta;253;Mercancia
2019-07-15;Cucuta;126;Paqueteo 3-5
2019-07-15;Cucuta;57;Mensajeria
2019-07-15;Ibague;229;Mercancia
2019-07-15;Ibague;80;Paquetes 1-2
2019-07-15;Ibague;50;Mensajeria
2019-07-15;Ibague;19;Paqueteo 3-5
2019-07-15;Manizales;752;Mercancia
2019-07-15;Manizales;93;Mensajeria
2019-07-15;Manizales;74;Paquetes 1-2
2019-07-15;Manizales;14;Paqueteo 3-5
2019-07-15;Medellin;12934;Mercancia
2019-07-15;Medellin;6601;Paquetes 1-2
2019-07-15;Medellin;1451;Mensajeria
2019-07-15;Medellin;1241;Paqueteo 3-5
2019-07-15;Neiva;122;Mercancia
2019-07-15;Neiva;114;Mensajeria
2019-07-15;Neiva;26;Paquetes 1-2
2019-07-15;Neiva;2;Paqueteo 3-5
2019-07-15;Pasto;99;Mensajeria
2019-07-15;Pasto;90;Mercancia
2019-07-15;Pasto;44;Paquetes 1-2
2019-07-15;Pasto;9;Paqueteo 3-5
2019-07-15;Pereira;1926;Mercancia
2019-07-15;Pereira;344;Mensajeria
2019-07-15;Pereira;302;Paquetes 1-2
2019-07-15;Pereira;69;Paqueteo 3-5
2019-07-15;Sincelejo;226;Mercancia
2019-07-15;Sincelejo;165;Mensajeria
2019-07-15;Sincelejo;105;Paquetes 1-2
2019-07-15;Sincelejo;43;Paqueteo 3-5
2019-07-15;Turbaco;339;Mercancia
2019-07-15;Turbaco;251;Mensajeria
2019-07-15;Turbaco;115;Paquetes 1-2
2019-07-15;Turbaco;38;Paqueteo 3-5
2019-07-15;Yumbo;7163;Mercancia
2019-07-15;Yumbo;1060;Paquetes 1-2
2019-07-15;Yumbo;852;Mensajeria
2019-07-15;Yumbo;400;Paqueteo 3-5
2019-07-14;Bogota;32;Mensajeria
2019-07-14;Bogota;3;Paquetes 1-2
2019-07-14;Bogota;2;Mercancia
2019-07-14;Bosconia;51;Mensajeria
2019-07-14;Bosconia;37;Mercancia
2019-07-14;Bosconia;9;Paquetes 1-2
2019-07-14;Bosconia;5;Paqueteo 3-5
2019-07-14;Cienaga;1;Mensajeria
2019-07-14;Manizales;9;Paquetes 1-2
2019-07-14;Manizales;4;Mercancia
2019-07-14;Medellin;1431;Mercancia
2019-07-14;Medellin;346;Paquetes 1-2
2019-07-14;Medellin;22;Mensajeria
2019-07-14;Medellin;1;Paqueteo 3-5
2019-07-13;Barranquilla;1622;Mercancia
2019-07-13;Barranquilla;327;Mensajeria
2019-07-13;Barranquilla;241;Paquetes 1-2
2019-07-13;Barranquilla;59;Paqueteo 3-5
2019-07-13;Bogota;12465;Mercancia
2019-07-13;Bogota;2919;Paquetes 1-2
2019-07-13;Bogota;1589;Paqueteo 3-5
2019-07-13;Bogota;762;Mensajeria
2019-07-13;Bosconia;101;Mercancia
2019-07-13;Bosconia;46;Mensajeria
2019-07-13;Bosconia;24;Paquetes 1-2
2019-07-13;Bosconia;13;Paqueteo 3-5
2019-07-13;Bucaramanga;415;Mercancia
2019-07-13;Bucaramanga;166;Mensajeria
2019-07-13;Bucaramanga;145;Paquetes 1-2
2019-07-13;Bucaramanga;55;Paqueteo 3-5
2019-07-13;Cienaga;188;Mercancia
2019-07-13;Cienaga;92;Paquetes 1-2
2019-07-13;Cienaga;79;Mensajeria
2019-07-13;Cienaga;19;Paqueteo 3-5
2019-07-13;Cucuta;465;Paquetes 1-2
2019-07-13;Cucuta;143;Mercancia
2019-07-13;Cucuta;106;Paqueteo 3-5
2019-07-13;Cucuta;64;Mensajeria
2019-07-13;Ibague;128;Mercancia
2019-07-13;Ibague;72;Mensajeria
2019-07-13;Ibague;39;Paquetes 1-2
2019-07-13;Ibague;10;Paqueteo 3-5
2019-07-13;Manizales;656;Mercancia
2019-07-13;Manizales;38;Mensajeria
2019-07-13;Manizales;38;Paquetes 1-2
2019-07-13;Manizales;6;Paqueteo 3-5
2019-07-13;Medellin;4835;Mercancia
2019-07-13;Medellin;2512;Paquetes 1-2
2019-07-13;Medellin;559;Mensajeria
2019-07-13;Medellin;326;Paqueteo 3-5
2019-07-13;Neiva;165;Mercancia
2019-07-13;Neiva;39;Paquetes 1-2
2019-07-13;Neiva;35;Mensajeria
2019-07-13;Neiva;9;Paqueteo 3-5
2019-07-13;Pasto;74;Mercancia
2019-07-13;Pasto;43;Mensajeria
2019-07-13;Pasto;12;Paquetes 1-2
2019-07-13;Pasto;3;Paqueteo 3-5
2019-07-13;Pereira;931;Mercancia
2019-07-13;Pereira;208;Mensajeria
2019-07-13;Pereira;108;Paquetes 1-2
2019-07-13;Pereira;28;Paqueteo 3-5
2019-07-13;Sincelejo;148;Mensajeria
2019-07-13;Sincelejo;144;Mercancia
2019-07-13;Sincelejo;89;Paquetes 1-2
2019-07-13;Sincelejo;34;Paqueteo 3-5
2019-07-13;Turbaco;572;Mercancia
2019-07-13;Turbaco;113;Mensajeria
2019-07-13;Turbaco;58;Paquetes 1-2
2019-07-13;Turbaco;21;Paqueteo 3-5
2019-07-13;Yumbo;3697;Mercancia
2019-07-13;Yumbo;482;Mensajeria
2019-07-13;Yumbo;429;Paquetes 1-2
2019-07-13;Yumbo;235;Paqueteo 3-5
2019-07-12;Barranquilla;2297;Mercancia
2019-07-12;Barranquilla;501;Paquetes 1-2
2019-07-12;Barranquilla;467;Mensajeria
2019-07-12;Barranquilla;166;Paqueteo 3-5
2019-07-12;Bogota;27810;Mercancia
2019-07-12;Bogota;5804;Paquetes 1-2
2019-07-12;Bogota;2523;Mensajeria
2019-07-12;Bogota;1511;Paqueteo 3-5
2019-07-12;Bosconia;55;Mensajeria
2019-07-12;Bosconia;44;Mercancia
2019-07-12;Bosconia;18;Paquetes 1-2
2019-07-12;Bosconia;13;Paqueteo 3-5
2019-07-12;Bucaramanga;729;Mercancia
2019-07-12;Bucaramanga;325;Mensajeria
2019-07-12;Bucaramanga;279;Paquetes 1-2
2019-07-12;Bucaramanga;88;Paqueteo 3-5
2019-07-12;Cienaga;128;Mercancia
2019-07-12;Cienaga;66;Paquetes 1-2
2019-07-12;Cienaga;41;Mensajeria
2019-07-12;Cienaga;17;Paqueteo 3-5
2019-07-12;Cucuta;459;Paquetes 1-2
2019-07-12;Cucuta;271;Mercancia
2019-07-12;Cucuta;65;Mensajeria
2019-07-12;Cucuta;64;Paqueteo 3-5
2019-07-12;Ibague;211;Mercancia
2019-07-12;Ibague;90;Mensajeria
2019-07-12;Ibague;70;Paquetes 1-2
2019-07-12;Ibague;17;Paqueteo 3-5
2019-07-12;Manizales;640;Mercancia
2019-07-12;Manizales;106;Mensajeria
2019-07-12;Manizales;62;Paquetes 1-2
2019-07-12;Manizales;10;Paqueteo 3-5
2019-07-12;Medellin;10463;Mercancia
2019-07-12;Medellin;4861;Paquetes 1-2
2019-07-12;Medellin;2186;Mensajeria
2019-07-12;Medellin;1058;Paqueteo 3-5
2019-07-12;Neiva;83;Mercancia
2019-07-12;Neiva;37;Paquetes 1-2
2019-07-12;Neiva;30;Mensajeria
2019-07-12;Neiva;11;Paqueteo 3-5
2019-07-12;Pasto;393;Mercancia
2019-07-12;Pasto;62;Mensajeria
2019-07-12;Pasto;48;Paquetes 1-2
2019-07-12;Pasto;16;Paqueteo 3-5
2019-07-12;Pereira;1888;Mercancia
2019-07-12;Pereira;287;Mensajeria
2019-07-12;Pereira;191;Paquetes 1-2
2019-07-12;Pereira;52;Paqueteo 3-5
2019-07-12;Sincelejo;216;Mercancia
2019-07-12;Sincelejo;214;Mensajeria
2019-07-12;Sincelejo;148;Paquetes 1-2
2019-07-12;Sincelejo;51;Paqueteo 3-5
2019-07-12;Turbaco;2086;Mercancia
2019-07-12;Turbaco;314;Mensajeria
2019-07-12;Turbaco;129;Paquetes 1-2
2019-07-12;Turbaco;37;Paqueteo 3-5
2019-07-12;Yumbo;8992;Mercancia
2019-07-12;Yumbo;1101;Mensajeria
2019-07-12;Yumbo;887;Paquetes 1-2
2019-07-12;Yumbo;568;Paqueteo 3-5
2019-07-11;Barranquilla;2385;Mercancia
2019-07-11;Barranquilla;612;Mensajeria
2019-07-11;Barranquilla;429;Paquetes 1-2
2019-07-11;Barranquilla;204;Paqueteo 3-5
2019-07-11;Bogota;26410;Mercancia
2019-07-11;Bogota;6054;Paquetes 1-2
2019-07-11;Bogota;2782;Mensajeria
2019-07-11;Bogota;1804;Paqueteo 3-5
2019-07-11;Bosconia;139;Mercancia
2019-07-11;Bosconia;55;Mensajeria
2019-07-11;Bosconia;12;Paqueteo 3-5
2019-07-11;Bosconia;8;Paquetes 1-2
2019-07-11;Bucaramanga;689;Mercancia
2019-07-11;Bucaramanga;307;Paquetes 1-2
2019-07-11;Bucaramanga;260;Mensajeria
2019-07-11;Bucaramanga;100;Paqueteo 3-5
2019-07-11;Cienaga;60;Paquetes 1-2
2019-07-11;Cienaga;53;Mensajeria
2019-07-11;Cienaga;47;Mercancia
2019-07-11;Cienaga;5;Paqueteo 3-5
2019-07-11;Cucuta;520;Paquetes 1-2
2019-07-11;Cucuta;240;Mercancia
2019-07-11;Cucuta;95;Paqueteo 3-5
2019-07-11;Cucuta;75;Mensajeria
2019-07-11;Ibague;270;Mercancia
2019-07-11;Ibague;101;Mensajeria
2019-07-11;Ibague;75;Paquetes 1-2
2019-07-11;Ibague;10;Paqueteo 3-5
2019-07-11;Manizales;1025;Mercancia
2019-07-11;Manizales;80;Mensajeria
2019-07-11;Manizales;64;Paquetes 1-2
2019-07-11;Manizales;10;Paqueteo 3-5
2019-07-11;Medellin;10764;Mercancia
2019-07-11;Medellin;4515;Paquetes 1-2
2019-07-11;Medellin;1711;Mensajeria
2019-07-11;Medellin;1104;Paqueteo 3-5
2019-07-11;Neiva;111;Mercancia
2019-07-11;Neiva;94;Mensajeria
2019-07-11;Neiva;15;Paquetes 1-2
2019-07-11;Neiva;11;Paqueteo 3-5
2019-07-11;Pasto;98;Mercancia
2019-07-11;Pasto;85;Mensajeria
2019-07-11;Pasto;34;Paqueteo 3-5
2019-07-11;Pasto;34;Paquetes 1-2
2019-07-11;Pereira;2280;Mercancia
2019-07-11;Pereira;283;Mensajeria
2019-07-11;Pereira;226;Paquetes 1-2
2019-07-11;Pereira;42;Paqueteo 3-5
2019-07-11;Sincelejo;276;Mercancia
2019-07-11;Sincelejo;205;Mensajeria
2019-07-11;Sincelejo;152;Paquetes 1-2
2019-07-11;Sincelejo;49;Paqueteo 3-5
2019-07-11;Turbaco;460;Mercancia
2019-07-11;Turbaco;279;Mensajeria
2019-07-11;Turbaco;112;Paquetes 1-2
2019-07-11;Turbaco;56;Paqueteo 3-5
2019-07-11;Yumbo;8144;Mercancia
2019-07-11;Yumbo;887;Paquetes 1-2
2019-07-11;Yumbo;855;Mensajeria
2019-07-11;Yumbo;466;Paqueteo 3-5
2019-07-10;Barranquilla;2877;Mercancia
2019-07-10;Barranquilla;580;Mensajeria
2019-07-10;Barranquilla;487;Paquetes 1-2
