Week;Producto;Terminal_origen;recogidas
2019-01-21;Paqueteo 3-5 Kl.;Medellin;7609
2019-01-21;Paquetes 1-2 Kl. (ME);Medellin;17909
2019-01-21;Radicación de Documentos;Medellin;1078
2019-01-21;Firma de Documentos;Pasto;23
2019-01-21;Mensajeria;Pasto;233
2019-01-21;Mercancia;Pasto;696
2019-01-21;Paqueteo 3-5 Kl.;Pasto;75
2019-01-21;Paquetes 1-2 Kl. (ME);Pasto;194
2019-01-21;Radicación de Documentos;Pasto;147
2019-01-21;Firma de Documentos;Pereira;180
2019-01-21;Mensajeria;Pereira;928
2019-01-21;Mercancia;Pereira;11624
2019-01-21;Paqueteo 3-5 Kl.;Pereira;298
2019-01-21;Paquetes 1-2 Kl. (ME);Pereira;1118
2019-01-21;Radicación de Documentos;Pereira;383
2019-01-21;Firma de Documentos;Sincelejo;72
2019-01-21;Mensajeria;Sincelejo;788
2019-01-21;Mercancia;Sincelejo;1673
2019-01-21;Paqueteo 3-5 Kl.;Sincelejo;280
2019-01-21;Paquetes 1-2 Kl. (ME);Sincelejo;587
2019-01-21;Radicación de Documentos;Sincelejo;195
2019-01-21;Firma de Documentos;Turbaco;159
2019-01-21;Mensajeria;Turbaco;876
2019-01-21;Mercancia;Turbaco;6781
2019-01-21;Paqueteo 3-5 Kl.;Turbaco;181
2019-01-21;Paquetes 1-2 Kl. (ME);Turbaco;668
2019-01-21;Radicación de Documentos;Turbaco;258
2019-01-21;Firma de Documentos;Yumbo;514
2019-01-21;Mensajeria;Yumbo;3059
2019-01-21;Mercancia;Yumbo;45301
2019-01-21;Mercancia Aerea;Yumbo;21
2019-01-21;Paqueteo 3-5 Kl.;Yumbo;1368
2019-01-21;Paquetes 1-2 Kl. (ME);Yumbo;4021
2019-01-21;Radicación de Documentos;Yumbo;896
2019-01-28;Firma de Documentos;Barranquilla;184
2019-01-28;Mensajeria;Barranquilla;1313
2019-01-28;Mercancia;Barranquilla;8943
2019-01-28;Mercancia Aerea;Barranquilla;14
2019-01-28;Paqueteo 3-5 Kl.;Barranquilla;798
2019-01-28;Paquetes 1-2 Kl. (ME);Barranquilla;2221
2019-01-28;Radicación de Documentos;Barranquilla;418
2019-01-28;Firma de Documentos;Bogota;961
2019-01-28;Mensajeria;Bogota;7080
2019-01-28;Mercancia;Bogota;127369
2019-01-28;Mercancia Aerea;Bogota;420
2019-01-28;Paqueteo 3-5 Kl.;Bogota;6809
2019-01-28;Paquetes 1-2 Kl. (ME);Bogota;23429
2019-01-28;Radicación de Documentos;Bogota;1357
2019-01-28;Firma de Documentos;Bosconia;9
2019-01-28;Mensajeria;Bosconia;238
2019-01-28;Mercancia;Bosconia;610
2019-01-28;Paqueteo 3-5 Kl.;Bosconia;69
2019-01-28;Paquetes 1-2 Kl. (ME);Bosconia;131
2019-01-28;Radicación de Documentos;Bosconia;132
2019-01-28;Firma de Documentos;Bucaramanga;151
2019-01-28;Mensajeria;Bucaramanga;1125
2019-01-28;Mercancia;Bucaramanga;3805
2019-01-28;Mercancia Aerea;Bucaramanga;1
2019-01-28;Paqueteo 3-5 Kl.;Bucaramanga;550
2019-01-28;Paquetes 1-2 Kl. (ME);Bucaramanga;1166
2019-01-28;Radicación de Documentos;Bucaramanga;482
2019-01-28;Firma de Documentos;Cienaga;47
2019-01-28;Mensajeria;Cienaga;200
2019-01-28;Mercancia;Cienaga;928
2019-01-28;Paqueteo 3-5 Kl.;Cienaga;94
2019-01-28;Paquetes 1-2 Kl. (ME);Cienaga;175
2019-01-28;Radicación de Documentos;Cienaga;208
2019-01-28;Firma de Documentos;Cucuta;34
2019-01-28;Mensajeria;Cucuta;204
2019-01-28;Mercancia;Cucuta;1417
2019-01-28;Paqueteo 3-5 Kl.;Cucuta;246
2019-01-28;Paquetes 1-2 Kl. (ME);Cucuta;1224
2019-01-28;Radicación de Documentos;Cucuta;163
2019-01-28;Firma de Documentos;Ibague;48
2019-01-28;Mensajeria;Ibague;435
2019-01-28;Mercancia;Ibague;2745
2019-01-28;Mercancia Aerea;Ibague;8
2019-01-28;Paqueteo 3-5 Kl.;Ibague;163
2019-01-28;Paquetes 1-2 Kl. (ME);Ibague;408
2019-01-28;Radicación de Documentos;Ibague;309
2019-01-28;Firma de Documentos;Manizales;27
2019-01-28;Mensajeria;Manizales;248
2019-01-28;Mercancia;Manizales;7801
2019-01-28;Paqueteo 3-5 Kl.;Manizales;283
2019-01-28;Paquetes 1-2 Kl. (ME);Manizales;330
2019-01-28;Radicación de Documentos;Manizales;137
2019-01-28;Firma de Documentos;Medellin;717
2019-01-28;Mensajeria;Medellin;6812
2019-01-28;Mercancia;Medellin;63958
2019-01-28;Mercancia Aerea;Medellin;9
2019-01-28;Paqueteo 3-5 Kl.;Medellin;7396
2019-01-28;Paquetes 1-2 Kl. (ME);Medellin;20402
2019-01-28;Radicación de Documentos;Medellin;893
2019-01-28;Firma de Documentos;Pasto;17
2019-01-28;Mensajeria;Pasto;236
2019-01-28;Mercancia;Pasto;954
2019-01-28;Paqueteo 3-5 Kl.;Pasto;61
2019-01-28;Paquetes 1-2 Kl. (ME);Pasto;192
2019-01-28;Radicación de Documentos;Pasto;111
2019-01-28;Firma de Documentos;Pereira;115
2019-01-28;Mensajeria;Pereira;997
2019-01-28;Mercancia;Pereira;11285
2019-01-28;Paqueteo 3-5 Kl.;Pereira;293
2019-01-28;Paquetes 1-2 Kl. (ME);Pereira;1049
2019-01-28;Radicación de Documentos;Pereira;372
2019-01-28;Firma de Documentos;Sincelejo;48
2019-01-28;Mensajeria;Sincelejo;932
2019-01-28;Mercancia;Sincelejo;1716
2019-01-28;Mercancia Aerea;Sincelejo;1
2019-01-28;Paqueteo 3-5 Kl.;Sincelejo;285
2019-01-28;Paquetes 1-2 Kl. (ME);Sincelejo;544
2019-01-28;Radicación de Documentos;Sincelejo;187
2019-01-28;Firma de Documentos;Turbaco;111
2019-01-28;Mensajeria;Turbaco;782
2019-01-28;Mercancia;Turbaco;4358
2019-01-28;Mercancia Aerea;Turbaco;1
2019-01-28;Paqueteo 3-5 Kl.;Turbaco;233
2019-01-28;Paquetes 1-2 Kl. (ME);Turbaco;565
2019-01-28;Radicación de Documentos;Turbaco;195
2019-01-28;Firma de Documentos;Yumbo;439
2019-01-28;Mensajeria;Yumbo;3218
2019-01-28;Mercancia;Yumbo;38307
2019-01-28;Mercancia Aerea;Yumbo;32
2019-01-28;Paqueteo 3-5 Kl.;Yumbo;1406
2019-01-28;Paquetes 1-2 Kl. (ME);Yumbo;4196
2019-01-28;Radicación de Documentos;Yumbo;756
2019-02-04;Firma de Documentos;Barranquilla;356
2019-02-04;Mensajeria;Barranquilla;2842
2019-02-04;Mercancia;Barranquilla;10948
2019-02-04;Mercancia Aerea;Barranquilla;3
2019-02-04;Paqueteo 3-5 Kl.;Barranquilla;1167
2019-02-04;Paquetes 1-2 Kl. (ME);Barranquilla;2125
2019-02-04;Radicación de Documentos;Barranquilla;437
2019-02-04;Firma de Documentos;Bogota;1469
2019-02-04;Mensajeria;Bogota;9801
2019-02-04;Mercancia;Bogota;136964
2019-02-04;Mercancia Aerea;Bogota;349
2019-02-04;Paqueteo 3-5 Kl.;Bogota;6468
2019-02-04;Paquetes 1-2 Kl. (ME);Bogota;22753
2019-02-04;Radicación de Documentos;Bogota;1433
2019-02-04;Firma de Documentos;Bosconia;22
2019-02-04;Mensajeria;Bosconia;229
2019-02-04;Mercancia;Bosconia;503
2019-02-04;Paqueteo 3-5 Kl.;Bosconia;48
2019-02-04;Paquetes 1-2 Kl. (ME);Bosconia;142
2019-02-04;Radicación de Documentos;Bosconia;117
2019-02-04;Firma de Documentos;Bucaramanga;95
2019-02-04;Mensajeria;Bucaramanga;1026
2019-02-04;Mercancia;Bucaramanga;4161
2019-02-04;Paqueteo 3-5 Kl.;Bucaramanga;572
2019-02-04;Paquetes 1-2 Kl. (ME);Bucaramanga;1198
2019-02-04;Radicación de Documentos;Bucaramanga;463
2019-02-04;Firma de Documentos;Cienaga;106
2019-02-04;Mensajeria;Cienaga;166
2019-02-04;Mercancia;Cienaga;852
2019-02-04;Paqueteo 3-5 Kl.;Cienaga;107
2019-02-04;Paquetes 1-2 Kl. (ME);Cienaga;213
2019-02-04;Radicación de Documentos;Cienaga;218
2019-02-04;Firma de Documentos;Cucuta;37
2019-02-04;Mensajeria;Cucuta;201
2019-02-04;Mercancia;Cucuta;1206
2019-02-04;Paqueteo 3-5 Kl.;Cucuta;249
2019-02-04;Paquetes 1-2 Kl. (ME);Cucuta;1454
2019-02-04;Radicación de Documentos;Cucuta;147
2019-02-04;Firma de Documentos;Ibague;67
2019-02-04;Mensajeria;Ibague;428
2019-02-04;Mercancia;Ibague;2753
2019-02-04;Paqueteo 3-5 Kl.;Ibague;149
2019-02-04;Paquetes 1-2 Kl. (ME);Ibague;397
2019-02-04;Radicación de Documentos;Ibague;359
2019-02-04;Firma de Documentos;Manizales;26
2019-02-04;Mensajeria;Manizales;271
2019-02-04;Mercancia;Manizales;7347
2019-02-04;Paqueteo 3-5 Kl.;Manizales;460
2019-02-04;Paquetes 1-2 Kl. (ME);Manizales;267
2019-02-04;Radicación de Documentos;Manizales;212
2019-02-04;Firma de Documentos;Medellin;931
2019-02-04;Mensajeria;Medellin;6950
2019-02-04;Mercancia;Medellin;66011
2019-02-04;Mercancia Aerea;Medellin;10
2019-02-04;Paqueteo 3-5 Kl.;Medellin;6541
2019-02-04;Paquetes 1-2 Kl. (ME);Medellin;19403
2019-02-04;Radicación de Documentos;Medellin;1057
2019-02-04;Firma de Documentos;Pasto;19
2019-02-04;Mensajeria;Pasto;238
2019-02-04;Mercancia;Pasto;741
2019-02-04;Paqueteo 3-5 Kl.;Pasto;63
2019-02-04;Paquetes 1-2 Kl. (ME);Pasto;174
2019-02-04;Radicación de Documentos;Pasto;92
2019-02-04;Firma de Documentos;Pereira;190
2019-02-04;Mensajeria;Pereira;1074
2019-02-04;Mercancia;Pereira;11056
2019-02-04;Paqueteo 3-5 Kl.;Pereira;301
2019-02-04;Paquetes 1-2 Kl. (ME);Pereira;1202
2019-02-04;Radicación de Documentos;Pereira;424
2019-02-04;Firma de Documentos;Sincelejo;103
2019-02-04;Mensajeria;Sincelejo;884
2019-02-04;Mercancia;Sincelejo;1984
2019-02-04;Paqueteo 3-5 Kl.;Sincelejo;262
2019-02-04;Paquetes 1-2 Kl. (ME);Sincelejo;562
2019-02-04;Radicación de Documentos;Sincelejo;199
2019-02-04;Firma de Documentos;Turbaco;197
2019-02-04;Mensajeria;Turbaco;981
2019-02-04;Mercancia;Turbaco;6452
2019-02-04;Mercancia Aerea;Turbaco;3
2019-02-04;Paqueteo 3-5 Kl.;Turbaco;243
2019-02-04;Paquetes 1-2 Kl. (ME);Turbaco;574
2019-02-04;Radicación de Documentos;Turbaco;204
2019-02-04;Firma de Documentos;Yumbo;440
2019-02-04;Mensajeria;Yumbo;3213
2019-02-04;Mercancia;Yumbo;39544
2019-02-04;Mercancia Aerea;Yumbo;23
2019-02-04;Paqueteo 3-5 Kl.;Yumbo;1375
2019-02-04;Paquetes 1-2 Kl. (ME);Yumbo;4228
2019-02-04;Radicación de Documentos;Yumbo;821
2019-02-11;Firma de Documentos;Barranquilla;336
2019-02-11;Mensajeria;Barranquilla;1669
2019-02-11;Mercancia;Barranquilla;14300
2019-02-11;Mercancia Aerea;Barranquilla;9
2019-02-11;Paqueteo 3-5 Kl.;Barranquilla;932
2019-02-11;Paquetes 1-2 Kl. (ME);Barranquilla;2142
2019-02-11;Radicación de Documentos;Barranquilla;459
2019-02-11;Firma de Documentos;Bogota;1572
2019-02-11;Mensajeria;Bogota;9059
2019-02-11;Mercancia;Bogota;138918
2019-02-11;Mercancia Aerea;Bogota;310
2019-02-11;Paqueteo 3-5 Kl.;Bogota;6782
2019-02-11;Paquetes 1-2 Kl. (ME);Bogota;19919
2019-02-11;Radicación de Documentos;Bogota;1930
2019-02-11;Firma de Documentos;Bosconia;10
2019-02-11;Mensajeria;Bosconia;198
2019-02-11;Mercancia;Bosconia;665
2019-02-11;Paqueteo 3-5 Kl.;Bosconia;65
2019-02-11;Paquetes 1-2 Kl. (ME);Bosconia;128
2019-02-11;Radicación de Documentos;Bosconia;90
2019-02-11;Firma de Documentos;Bucaramanga;150
2019-02-11;Mensajeria;Bucaramanga;1076
2019-02-11;Mercancia;Bucaramanga;4144
2019-02-11;Mercancia Aerea;Bucaramanga;1
2019-02-11;Paqueteo 3-5 Kl.;Bucaramanga;551
2019-02-11;Paquetes 1-2 Kl. (ME);Bucaramanga;1162
2019-02-11;Radicación de Documentos;Bucaramanga;375
2019-02-11;Firma de Documentos;Cienaga;48
2019-02-11;Mensajeria;Cienaga;198
2019-02-11;Mercancia;Cienaga;884
2019-02-11;Paqueteo 3-5 Kl.;Cienaga;75
2019-02-11;Paquetes 1-2 Kl. (ME);Cienaga;154
2019-02-11;Radicación de Documentos;Cienaga;76
2019-02-11;Firma de Documentos;Cucuta;54
2019-02-11;Mensajeria;Cucuta;175
2019-02-11;Mercancia;Cucuta;1396
2019-02-11;Paqueteo 3-5 Kl.;Cucuta;314
2019-02-11;Paquetes 1-2 Kl. (ME);Cucuta;1622
2019-02-11;Radicación de Documentos;Cucuta;190
2019-02-11;Firma de Documentos;Ibague;63
2019-02-11;Mensajeria;Ibague;422
2019-02-11;Mercancia;Ibague;3113
2019-02-11;Paqueteo 3-5 Kl.;Ibague;281
2019-02-11;Paquetes 1-2 Kl. (ME);Ibague;419
2019-02-11;Radicación de Documentos;Ibague;308
2019-02-11;Firma de Documentos;Manizales;22
2019-02-11;Mensajeria;Manizales;291
2019-02-11;Mercancia;Manizales;7231
2019-02-11;Paqueteo 3-5 Kl.;Manizales;315
2019-02-11;Paquetes 1-2 Kl. (ME);Manizales;313
2019-02-11;Radicación de Documentos;Manizales;170
2019-02-11;Firma de Documentos;Medellin;962
2019-02-11;Mensajeria;Medellin;7003
2019-02-11;Mercancia;Medellin;62287
2019-02-11;Mercancia Aerea;Medellin;7
2019-02-11;Paqueteo 3-5 Kl.;Medellin;6851
2019-02-11;Paquetes 1-2 Kl. (ME);Medellin;19026
2019-02-11;Radicación de Documentos;Medellin;1072
2019-02-11;Firma de Documentos;Pasto;21
2019-02-11;Mensajeria;Pasto;248
2019-02-11;Mercancia;Pasto;847
2019-02-11;Paqueteo 3-5 Kl.;Pasto;76
2019-02-11;Paquetes 1-2 Kl. (ME);Pasto;152
2019-02-11;Radicación de Documentos;Pasto;93
2019-02-11;Firma de Documentos;Pereira;241
2019-02-11;Mensajeria;Pereira;994
2019-02-11;Mercancia;Pereira;10567
2019-02-11;Paqueteo 3-5 Kl.;Pereira;294
2019-02-11;Paquetes 1-2 Kl. (ME);Pereira;1167
2019-02-11;Radicación de Documentos;Pereira;469
2019-02-11;Firma de Documentos;Sincelejo;101
2019-02-11;Mensajeria;Sincelejo;830
2019-02-11;Mercancia;Sincelejo;2158
2019-02-11;Paqueteo 3-5 Kl.;Sincelejo;274
2019-02-11;Paquetes 1-2 Kl. (ME);Sincelejo;586
2019-02-11;Radicación de Documentos;Sincelejo;189
2019-02-11;Firma de Documentos;Turbaco;225
2019-02-11;Mensajeria;Turbaco;833
2019-02-11;Mercancia;Turbaco;7775
2019-02-11;Mercancia Aerea;Turbaco;3
2019-02-11;Paqueteo 3-5 Kl.;Turbaco;252
2019-02-11;Paquetes 1-2 Kl. (ME);Turbaco;538
2019-02-11;Radicación de Documentos;Turbaco;214
2019-02-11;Firma de Documentos;Yumbo;449
2019-02-11;Mensajeria;Yumbo;3412
2019-02-11;Mercancia;Yumbo;42132
2019-02-11;Mercancia Aerea;Yumbo;26
2019-02-11;Paqueteo 3-5 Kl.;Yumbo;1371
2019-02-11;Paquetes 1-2 Kl. (ME);Yumbo;4123
2019-02-11;Radicación de Documentos;Yumbo;851
2019-02-18;Firma de Documentos;Barranquilla;278
2019-02-18;Mensajeria;Barranquilla;1609
2019-02-18;Mercancia;Barranquilla;10603
2019-02-18;Paqueteo 3-5 Kl.;Barranquilla;826
2019-02-18;Paquetes 1-2 Kl. (ME);Barranquilla;2234
2019-02-18;Radicación de Documentos;Barranquilla;455
2019-02-18;Firma de Documentos;Bogota;1398
2019-02-18;Mensajeria;Bogota;8709
2019-02-18;Mercancia;Bogota;136109
2019-02-18;Mercancia Aerea;Bogota;311
2019-02-18;Paqueteo 3-5 Kl.;Bogota;6260
2019-02-18;Paquetes 1-2 Kl. (ME);Bogota;18498
2019-02-18;Radicación de Documentos;Bogota;1894
2019-02-18;Firma de Documentos;Bosconia;11
2019-02-18;Mensajeria;Bosconia;214
2019-02-18;Mercancia;Bosconia;572
2019-02-18;Paqueteo 3-5 Kl.;Bosconia;66
2019-02-18;Paquetes 1-2 Kl. (ME);Bosconia;105
2019-02-18;Radicación de Documentos;Bosconia;83
2019-02-18;Firma de Documentos;Bucaramanga;74
2019-02-18;Mensajeria;Bucaramanga;1160
2019-02-18;Mercancia;Bucaramanga;4019
2019-02-18;Paqueteo 3-5 Kl.;Bucaramanga;528
2019-02-18;Paquetes 1-2 Kl. (ME);Bucaramanga;1310
2019-02-18;Radicación de Documentos;Bucaramanga;376
2019-02-18;Firma de Documentos;Cienaga;43
2019-02-18;Mensajeria;Cienaga;213
2019-02-18;Mercancia;Cienaga;720
2019-02-18;Paqueteo 3-5 Kl.;Cienaga;74
2019-02-18;Paquetes 1-2 Kl. (ME);Cienaga;171
2019-02-18;Radicación de Documentos;Cienaga;156
2019-02-18;Firma de Documentos;Cucuta;40
2019-02-18;Mensajeria;Cucuta;184
2019-02-18;Mercancia;Cucuta;1352
2019-02-18;Paqueteo 3-5 Kl.;Cucuta;232
2019-02-18;Paquetes 1-2 Kl. (ME);Cucuta;1391
2019-02-18;Radicación de Documentos;Cucuta;166
2019-02-18;Firma de Documentos;Ibague;53
2019-02-18;Mensajeria;Ibague;412
2019-02-18;Mercancia;Ibague;2741
2019-02-18;Paqueteo 3-5 Kl.;Ibague;148
2019-02-18;Paquetes 1-2 Kl. (ME);Ibague;412
2019-02-18;Radicación de Documentos;Ibague;311
2019-02-18;Firma de Documentos;Manizales;12
2019-02-18;Mensajeria;Manizales;254
2019-02-18;Mercancia;Manizales;7458
2019-02-18;Paqueteo 3-5 Kl.;Manizales;148
2019-02-18;Paquetes 1-2 Kl. (ME);Manizales;303
2019-02-18;Radicación de Documentos;Manizales;185
2019-02-18;Firma de Documentos;Medellin;927
2019-02-18;Mensajeria;Medellin;6500
2019-02-18;Mercancia;Medellin;62317
2019-02-18;Mercancia Aerea;Medellin;12
2019-02-18;Paqueteo 3-5 Kl.;Medellin;6669
2019-02-18;Paquetes 1-2 Kl. (ME);Medellin;17871
2019-02-18;Radicación de Documentos;Medellin;1099
2019-02-18;Firma de Documentos;Pasto;25
2019-02-18;Mensajeria;Pasto;205
2019-02-18;Mercancia;Pasto;898
2019-02-18;Paqueteo 3-5 Kl.;Pasto;37
2019-02-18;Paquetes 1-2 Kl. (ME);Pasto;173
2019-02-18;Radicación de Documentos;Pasto;114
2019-02-18;Firma de Documentos;Pereira;172
2019-02-18;Mensajeria;Pereira;1041
2019-02-18;Mercancia;Pereira;11245
2019-02-18;Paqueteo 3-5 Kl.;Pereira;259
2019-02-18;Paquetes 1-2 Kl. (ME);Pereira;1156
2019-02-18;Radicación de Documentos;Pereira;429
2019-02-18;Firma de Documentos;Sincelejo;63
2019-02-18;Mensajeria;Sincelejo;968
2019-02-18;Mercancia;Sincelejo;1796
2019-02-18;Paqueteo 3-5 Kl.;Sincelejo;317
2019-02-18;Paquetes 1-2 Kl. (ME);Sincelejo;620
2019-02-18;Radicación de Documentos;Sincelejo;235
2019-02-18;Firma de Documentos;Turbaco;163
2019-02-18;Mensajeria;Turbaco;881
2019-02-18;Mercancia;Turbaco;6740
2019-02-18;Mercancia Aerea;Turbaco;1
2019-02-18;Paqueteo 3-5 Kl.;Turbaco;229
2019-02-18;Paquetes 1-2 Kl. (ME);Turbaco;599
2019-02-18;Radicación de Documentos;Turbaco;222
2019-02-18;Firma de Documentos;Yumbo;477
2019-02-18;Mensajeria;Yumbo;3085
2019-02-18;Mercancia;Yumbo;44297
2019-02-18;Mercancia Aerea;Yumbo;32
2019-02-18;Paqueteo 3-5 Kl.;Yumbo;1494
2019-02-18;Paquetes 1-2 Kl. (ME);Yumbo;4364
2019-02-18;Radicación de Documentos;Yumbo;889
2019-02-25;Firma de Documentos;Barranquilla;233
2019-02-25;Mensajeria;Barranquilla;1505
2019-02-25;Mercancia;Barranquilla;11003
2019-02-25;Mercancia Aerea;Barranquilla;8
2019-02-25;Paqueteo 3-5 Kl.;Barranquilla;838
2019-02-25;Paquetes 1-2 Kl. (ME);Barranquilla;2218
2019-02-25;Radicación de Documentos;Barranquilla;448
2019-02-25;Firma de Documentos;Bogota;1044
2019-02-25;Mensajeria;Bogota;8588
2019-02-25;Mercancia;Bogota;136870
2019-02-25;Mercancia Aerea;Bogota;345
2019-02-25;Paqueteo 3-5 Kl.;Bogota;7457
2019-02-25;Paquetes 1-2 Kl. (ME);Bogota;19407
2019-02-25;Radicación de Documentos;Bogota;2105
2019-02-25;Firma de Documentos;Bosconia;11
2019-02-25;Mensajeria;Bosconia;219
2019-02-25;Mercancia;Bosconia;716
2019-02-25;Paqueteo 3-5 Kl.;Bosconia;52
2019-02-25;Paquetes 1-2 Kl. (ME);Bosconia;178
2019-02-25;Radicación de Documentos;Bosconia;128
2019-02-25;Firma de Documentos;Bucaramanga;176
2019-02-25;Mensajeria;Bucaramanga;1018
2019-02-25;Mercancia;Bucaramanga;4303
2019-02-25;Mercancia Aerea;Bucaramanga;2
2019-02-25;Paqueteo 3-5 Kl.;Bucaramanga;623
2019-02-25;Paquetes 1-2 Kl. (ME);Bucaramanga;1512
2019-02-25;Radicación de Documentos;Bucaramanga;443
2019-02-25;Firma de Documentos;Cienaga;26
2019-02-25;Mensajeria;Cienaga;203
2019-02-25;Mercancia;Cienaga;864
2019-02-25;Paqueteo 3-5 Kl.;Cienaga;88
2019-02-25;Paquetes 1-2 Kl. (ME);Cienaga;195
2019-02-25;Radicación de Documentos;Cienaga;100
2019-02-25;Firma de Documentos;Cucuta;33
2019-02-25;Mensajeria;Cucuta;224
2019-02-25;Mercancia;Cucuta;1324
2019-02-25;Paqueteo 3-5 Kl.;Cucuta;265
2019-02-25;Paquetes 1-2 Kl. (ME);Cucuta;1578
2019-02-25;Radicación de Documentos;Cucuta;183
2019-02-25;Firma de Documentos;Ibague;70
2019-02-25;Mensajeria;Ibague;403
2019-02-25;Mercancia;Ibague;2872
2019-02-25;Paqueteo 3-5 Kl.;Ibague;121
2019-02-25;Paquetes 1-2 Kl. (ME);Ibague;397
2019-02-25;Radicación de Documentos;Ibague;341
2019-02-25;Firma de Documentos;Manizales;17
2019-02-25;Mensajeria;Manizales;303
2019-02-25;Mercancia;Manizales;8022
2019-02-25;Paqueteo 3-5 Kl.;Manizales;446
2019-02-25;Paquetes 1-2 Kl. (ME);Manizales;295
2019-02-25;Radicación de Documentos;Manizales;164
2019-02-25;Firma de Documentos;Medellin;734
2019-02-25;Mensajeria;Medellin;6124
2019-02-25;Mercancia;Medellin;58635
2019-02-25;Mercancia Aerea;Medellin;12
2019-02-25;Paqueteo 3-5 Kl.;Medellin;5969
2019-02-25;Paquetes 1-2 Kl. (ME);Medellin;18495
2019-02-25;Radicación de Documentos;Medellin;1307
2019-02-25;Firma de Documentos;Pasto;15
2019-02-25;Mensajeria;Pasto;245
2019-02-25;Mercancia;Pasto;965
2019-02-25;Paqueteo 3-5 Kl.;Pasto;66
2019-02-25;Paquetes 1-2 Kl. (ME);Pasto;165
2019-02-25;Radicación de Documentos;Pasto;153
2019-02-25;Firma de Documentos;Pereira;125
2019-02-25;Mensajeria;Pereira;1146
2019-02-25;Mercancia;Pereira;11405
2019-02-25;Paqueteo 3-5 Kl.;Pereira;253
2019-02-25;Paquetes 1-2 Kl. (ME);Pereira;1039
2019-02-25;Radicación de Documentos;Pereira;438
2019-02-25;Firma de Documentos;Sincelejo;70
2019-02-25;Mensajeria;Sincelejo;909
2019-02-25;Mercancia;Sincelejo;1859
2019-02-25;Paqueteo 3-5 Kl.;Sincelejo;258
2019-02-25;Paquetes 1-2 Kl. (ME);Sincelejo;598
2019-02-25;Radicación de Documentos;Sincelejo;222
2019-02-25;Firma de Documentos;Turbaco;108
2019-02-25;Mensajeria;Turbaco;965
2019-02-25;Mercancia;Turbaco;5339
2019-02-25;Mercancia Aerea;Turbaco;1
2019-02-25;Paqueteo 3-5 Kl.;Turbaco;230
2019-02-25;Paquetes 1-2 Kl. (ME);Turbaco;570
2019-02-25;Radicación de Documentos;Turbaco;219
2019-02-25;Firma de Documentos;Yumbo;363
2019-02-25;Mensajeria;Yumbo;3296
2019-02-25;Mercancia;Yumbo;43943
2019-02-25;Mercancia Aerea;Yumbo;26
2019-02-25;Paqueteo 3-5 Kl.;Yumbo;1780
2019-02-25;Paquetes 1-2 Kl. (ME);Yumbo;4216
2019-02-25;Radicación de Documentos;Yumbo;841
2019-03-04;Firma de Documentos;Barranquilla;201
2019-03-04;Mensajeria;Barranquilla;1331
2019-03-04;Mercancia;Barranquilla;9317
2019-03-04;Mercancia Aerea;Barranquilla;8
2019-03-04;Paqueteo 3-5 Kl.;Barranquilla;786
2019-03-04;Paquetes 1-2 Kl. (ME);Barranquilla;1859
2019-03-04;Radicación de Documentos;Barranquilla;658
2019-03-04;Firma de Documentos;Bogota;1566
2019-03-04;Mensajeria;Bogota;10399
2019-03-04;Mercancia;Bogota;125164
2019-03-04;Mercancia Aerea;Bogota;360
2019-03-04;Paqueteo 3-5 Kl.;Bogota;11275
2019-03-04;Paquetes 1-2 Kl. (ME);Bogota;23218
2019-03-04;Radicación de Documentos;Bogota;2447
2019-03-04;Firma de Documentos;Bosconia;3
2019-03-04;Mensajeria;Bosconia;216
2019-03-04;Mercancia;Bosconia;534
2019-03-04;Paqueteo 3-5 Kl.;Bosconia;64
2019-03-04;Paquetes 1-2 Kl. (ME);Bosconia;140
2019-03-04;Radicación de Documentos;Bosconia;110
2019-03-04;Firma de Documentos;Bucaramanga;89
2019-03-04;Mensajeria;Bucaramanga;1095
2019-03-04;Mercancia;Bucaramanga;3866
2019-03-04;Mercancia Aerea;Bucaramanga;4
2019-03-04;Paqueteo 3-5 Kl.;Bucaramanga;641
2019-03-04;Paquetes 1-2 Kl. (ME);Bucaramanga;1384
2019-03-04;Radicación de Documentos;Bucaramanga;519
2019-03-04;Firma de Documentos;Cienaga;69
2019-03-04;Mensajeria;Cienaga;188
2019-03-04;Mercancia;Cienaga;857
2019-03-04;Paqueteo 3-5 Kl.;Cienaga;101
2019-03-04;Paquetes 1-2 Kl. (ME);Cienaga;246
2019-03-04;Radicación de Documentos;Cienaga;195
2019-03-04;Firma de Documentos;Cucuta;36
2019-03-04;Mensajeria;Cucuta;220
2019-03-04;Mercancia;Cucuta;1622
2019-03-04;Paqueteo 3-5 Kl.;Cucuta;231
2019-03-04;Paquetes 1-2 Kl. (ME);Cucuta;1817
2019-03-04;Radicación de Documentos;Cucuta;189
2019-03-04;Firma de Documentos;Ibague;67
2019-03-04;Mensajeria;Ibague;381
2019-03-04;Mercancia;Ibague;2939
2019-03-04;Paqueteo 3-5 Kl.;Ibague;145
2019-03-04;Paquetes 1-2 Kl. (ME);Ibague;431
2019-03-04;Radicación de Documentos;Ibague;363
