Week;Producto;Terminal_origen;recogidas
2019-11-25;Mercancia;Cienaga;758
2019-11-25;Paqueteo 3-5 Kl.;Cienaga;89
2019-11-25;Paquetes 1-2 Kl. (ME);Cienaga;323
2019-11-25;Radicación de Documentos;Cienaga;35
2019-11-25;Firma de Documentos;Cucuta;5
2019-11-25;Mensajeria;Cucuta;190
2019-11-25;Mercancia;Cucuta;2275
2019-11-25;Paqueteo 3-5 Kl.;Cucuta;5018
2019-11-25;Paquetes 1-2 Kl. (ME);Cucuta;926
2019-11-25;Radicación de Documentos;Cucuta;200
2019-11-25;Firma de Documentos;Ibague;6
2019-11-25;Mensajeria;Ibague;231
2019-11-25;Mercancia;Ibague;1548
2019-11-25;Mercancia Aerea;Ibague;1
2019-11-25;Paqueteo 3-5 Kl.;Ibague;91
2019-11-25;Paquetes 1-2 Kl. (ME);Ibague;368
2019-11-25;Radicación de Documentos;Ibague;252
2019-11-25;Firma de Documentos;Manizales;3
2019-11-25;Mensajeria;Manizales;254
2019-11-25;Mercancia;Manizales;4253
2019-11-25;Paqueteo 3-5 Kl.;Manizales;63
2019-11-25;Paquetes 1-2 Kl. (ME);Manizales;394
2019-11-25;Radicación de Documentos;Manizales;152
2019-11-25;Firma de Documentos;Medellin;463
2019-11-25;Mensajeria;Medellin;6387
2019-11-25;Mercancia;Medellin;90320
2019-11-25;Mercancia Aerea;Medellin;31
2019-11-25;Paqueteo 3-5 Kl.;Medellin;10422
2019-11-25;Paquetes 1-2 Kl. (ME);Medellin;65591
2019-11-25;Radicación de Documentos;Medellin;1316
2019-11-25;Firma de Documentos;Neiva;2
2019-11-25;Mensajeria;Neiva;163
2019-11-25;Mercancia;Neiva;622
2019-11-25;Paqueteo 3-5 Kl.;Neiva;76
2019-11-25;Paquetes 1-2 Kl. (ME);Neiva;157
2019-11-25;Radicación de Documentos;Neiva;161
2019-11-25;Mensajeria;Pasto;212
2019-11-25;Mercancia;Pasto;583
2019-11-25;Paqueteo 3-5 Kl.;Pasto;107
2019-11-25;Paquetes 1-2 Kl. (ME);Pasto;293
2019-11-25;Radicación de Documentos;Pasto;206
2019-11-25;Firma de Documentos;Pereira;54
2019-11-25;Mensajeria;Pereira;1034
2019-11-25;Mercancia;Pereira;8974
2019-11-25;Paqueteo 3-5 Kl.;Pereira;277
2019-11-25;Paquetes 1-2 Kl. (ME);Pereira;1375
2019-11-25;Radicación de Documentos;Pereira;348
2019-11-25;Firma de Documentos;Sincelejo;27
2019-11-25;Mensajeria;Sincelejo;892
2019-11-25;Mercancia;Sincelejo;1527
2019-11-25;Paqueteo 3-5 Kl.;Sincelejo;291
2019-11-25;Paquetes 1-2 Kl. (ME);Sincelejo;638
2019-11-25;Radicación de Documentos;Sincelejo;256
2019-11-25;Firma de Documentos;Turbaco;60
2019-11-25;Mensajeria;Turbaco;835
2019-11-25;Mercancia;Turbaco;21142
2019-11-25;Mercancia Aerea;Turbaco;1
2019-11-25;Paqueteo 3-5 Kl.;Turbaco;231
2019-11-25;Paquetes 1-2 Kl. (ME);Turbaco;872
2019-11-25;Radicación de Documentos;Turbaco;242
2019-11-25;Firma de Documentos;Yumbo;170
2019-11-25;Mensajeria;Yumbo;3336
2019-11-25;Mercancia;Yumbo;60634
2019-11-25;Mercancia Aerea;Yumbo;89
2019-11-25;Paqueteo 3-5 Kl.;Yumbo;2473
2019-11-25;Paquetes 1-2 Kl. (ME);Yumbo;6850
2019-11-25;Radicación de Documentos;Yumbo;938
2019-11-18;Firma de Documentos;Barranquilla;124
2019-11-18;Mensajeria;Barranquilla;2262
2019-11-18;Mercancia;Barranquilla;14315
2019-11-18;Mercancia Aerea;Barranquilla;4
2019-11-18;Paqueteo 3-5 Kl.;Barranquilla;1120
2019-11-18;Paquetes 1-2 Kl. (ME);Barranquilla;2797
2019-11-18;Radicación de Documentos;Barranquilla;493
2019-11-18;Firma de Documentos;Bogota;745
2019-11-18;Mensajeria;Bogota;7015
2019-11-18;Mercancia;Bogota;140601
2019-11-18;Mercancia Aerea;Bogota;262
2019-11-18;Paqueteo 3-5 Kl.;Bogota;8743
2019-11-18;Paquetes 1-2 Kl. (ME);Bogota;23621
2019-11-18;Radicación de Documentos;Bogota;2058
2019-11-18;Firma de Documentos;Bosconia;1
2019-11-18;Mensajeria;Bosconia;220
2019-11-18;Mercancia;Bosconia;702
2019-11-18;Paqueteo 3-5 Kl.;Bosconia;75
2019-11-18;Paquetes 1-2 Kl. (ME);Bosconia;232
2019-11-18;Radicación de Documentos;Bosconia;105
2019-11-18;Firma de Documentos;Bucaramanga;32
2019-11-18;Mensajeria;Bucaramanga;955
2019-11-18;Mercancia;Bucaramanga;5232
2019-11-18;Mercancia Aerea;Bucaramanga;1
2019-11-18;Paqueteo 3-5 Kl.;Bucaramanga;527
2019-11-18;Paquetes 1-2 Kl. (ME);Bucaramanga;1608
2019-11-18;Radicación de Documentos;Bucaramanga;477
2019-11-18;Firma de Documentos;Cienaga;1
2019-11-18;Mensajeria;Cienaga;188
2019-11-18;Mercancia;Cienaga;809
2019-11-18;Paqueteo 3-5 Kl.;Cienaga;55
2019-11-18;Paquetes 1-2 Kl. (ME);Cienaga;276
2019-11-18;Radicación de Documentos;Cienaga;77
2019-11-18;Firma de Documentos;Cucuta;10
2019-11-18;Mensajeria;Cucuta;179
2019-11-18;Mercancia;Cucuta;2408
2019-11-18;Paqueteo 3-5 Kl.;Cucuta;2718
2019-11-18;Paquetes 1-2 Kl. (ME);Cucuta;1972
2019-11-18;Radicación de Documentos;Cucuta;195
2019-11-18;Firma de Documentos;Ibague;3
2019-11-18;Mensajeria;Ibague;248
2019-11-18;Mercancia;Ibague;1702
2019-11-18;Mercancia Aerea;Ibague;1
2019-11-18;Paqueteo 3-5 Kl.;Ibague;94
2019-11-18;Paquetes 1-2 Kl. (ME);Ibague;404
2019-11-18;Radicación de Documentos;Ibague;241
2019-11-18;Firma de Documentos;Manizales;3
2019-11-18;Mensajeria;Manizales;270
2019-11-18;Mercancia;Manizales;5473
2019-11-18;Paqueteo 3-5 Kl.;Manizales;62
2019-11-18;Paquetes 1-2 Kl. (ME);Manizales;304
2019-11-18;Radicación de Documentos;Manizales;159
2019-11-18;Firma de Documentos;Medellin;642
2019-11-18;Mensajeria;Medellin;5880
2019-11-18;Mercancia;Medellin;86127
2019-11-18;Mercancia Aerea;Medellin;24
2019-11-18;Paqueteo 3-5 Kl.;Medellin;7991
2019-11-18;Paquetes 1-2 Kl. (ME);Medellin;31304
2019-11-18;Radicación de Documentos;Medellin;1431
2019-11-18;Firma de Documentos;Neiva;1
2019-11-18;Mensajeria;Neiva;171
2019-11-18;Mercancia;Neiva;760
2019-11-18;Paqueteo 3-5 Kl.;Neiva;51
2019-11-18;Paquetes 1-2 Kl. (ME);Neiva;131
2019-11-18;Radicación de Documentos;Neiva;143
2019-11-18;Firma de Documentos;Pasto;2
2019-11-18;Mensajeria;Pasto;215
2019-11-18;Mercancia;Pasto;743
2019-11-18;Paqueteo 3-5 Kl.;Pasto;101
2019-11-18;Paquetes 1-2 Kl. (ME);Pasto;274
2019-11-18;Radicación de Documentos;Pasto;189
2019-11-18;Firma de Documentos;Pereira;49
2019-11-18;Mensajeria;Pereira;930
2019-11-18;Mercancia;Pereira;9733
2019-11-18;Paqueteo 3-5 Kl.;Pereira;228
2019-11-18;Paquetes 1-2 Kl. (ME);Pereira;1180
2019-11-18;Radicación de Documentos;Pereira;392
2019-11-18;Firma de Documentos;Sincelejo;28
2019-11-18;Mensajeria;Sincelejo;877
2019-11-18;Mercancia;Sincelejo;1497
2019-11-18;Paqueteo 3-5 Kl.;Sincelejo;269
2019-11-18;Paquetes 1-2 Kl. (ME);Sincelejo;711
2019-11-18;Radicación de Documentos;Sincelejo;265
2019-11-18;Firma de Documentos;Turbaco;76
2019-11-18;Mensajeria;Turbaco;844
2019-11-18;Mercancia;Turbaco;26663
2019-11-18;Mercancia Aerea;Turbaco;1
2019-11-18;Paqueteo 3-5 Kl.;Turbaco;234
2019-11-18;Paquetes 1-2 Kl. (ME);Turbaco;703
2019-11-18;Radicación de Documentos;Turbaco;192
2019-11-18;Firma de Documentos;Yumbo;247
2019-11-18;Mensajeria;Yumbo;2724
2019-11-18;Mercancia;Yumbo;45998
2019-11-18;Mercancia Aerea;Yumbo;26
2019-11-18;Paqueteo 3-5 Kl.;Yumbo;1672
2019-11-18;Paquetes 1-2 Kl. (ME);Yumbo;4901
2019-11-18;Radicación de Documentos;Yumbo;854
2019-11-11;Firma de Documentos;Barranquilla;149
2019-11-11;Mensajeria;Barranquilla;1566
2019-11-11;Mercancia;Barranquilla;11899
2019-11-11;Mercancia Aerea;Barranquilla;8
2019-11-11;Paqueteo 3-5 Kl.;Barranquilla;881
2019-11-11;Paquetes 1-2 Kl. (ME);Barranquilla;2367
2019-11-11;Radicación de Documentos;Barranquilla;516
2019-11-11;Firma de Documentos;Bogota;795
2019-11-11;Mensajeria;Bogota;7775
2019-11-11;Mercancia;Bogota;134216
2019-11-11;Mercancia Aerea;Bogota;304
2019-11-11;Paqueteo 3-5 Kl.;Bogota;7893
2019-11-11;Paquetes 1-2 Kl. (ME);Bogota;25338
2019-11-11;Radicación de Documentos;Bogota;1842
2019-11-11;Firma de Documentos;Bosconia;3
2019-11-11;Mensajeria;Bosconia;214
2019-11-11;Mercancia;Bosconia;510
2019-11-11;Paqueteo 3-5 Kl.;Bosconia;74
2019-11-11;Paquetes 1-2 Kl. (ME);Bosconia;232
2019-11-11;Radicación de Documentos;Bosconia;92
2019-11-11;Firma de Documentos;Bucaramanga;32
2019-11-11;Mensajeria;Bucaramanga;804
2019-11-11;Mercancia;Bucaramanga;5469
2019-11-11;Paqueteo 3-5 Kl.;Bucaramanga;533
2019-11-11;Paquetes 1-2 Kl. (ME);Bucaramanga;1551
2019-11-11;Radicación de Documentos;Bucaramanga;382
2019-11-11;Firma de Documentos;Cienaga;6
2019-11-11;Mensajeria;Cienaga;182
2019-11-11;Mercancia;Cienaga;1128
2019-11-11;Paqueteo 3-5 Kl.;Cienaga;74
2019-11-11;Paquetes 1-2 Kl. (ME);Cienaga;253
2019-11-11;Radicación de Documentos;Cienaga;64
2019-11-11;Firma de Documentos;Cucuta;32
2019-11-11;Mensajeria;Cucuta;188
2019-11-11;Mercancia;Cucuta;2504
2019-11-11;Paqueteo 3-5 Kl.;Cucuta;417
2019-11-11;Paquetes 1-2 Kl. (ME);Cucuta;5107
2019-11-11;Radicación de Documentos;Cucuta;146
2019-11-11;Firma de Documentos;Ibague;10
2019-11-11;Mensajeria;Ibague;216
2019-11-11;Mercancia;Ibague;1753
2019-11-11;Mercancia Aerea;Ibague;1
2019-11-11;Paqueteo 3-5 Kl.;Ibague;108
2019-11-11;Paquetes 1-2 Kl. (ME);Ibague;356
2019-11-11;Radicación de Documentos;Ibague;203
2019-11-11;Firma de Documentos;Manizales;1
2019-11-11;Mensajeria;Manizales;186
2019-11-11;Mercancia;Manizales;4600
2019-11-11;Paqueteo 3-5 Kl.;Manizales;63
2019-11-11;Paquetes 1-2 Kl. (ME);Manizales;299
2019-11-11;Radicación de Documentos;Manizales;141
2019-11-11;Firma de Documentos;Medellin;456
2019-11-11;Mensajeria;Medellin;5535
2019-11-11;Mercancia;Medellin;77742
2019-11-11;Mercancia Aerea;Medellin;17
2019-11-11;Paqueteo 3-5 Kl.;Medellin;6066
2019-11-11;Paquetes 1-2 Kl. (ME);Medellin;23534
2019-11-11;Radicación de Documentos;Medellin;1182
2019-11-11;Mensajeria;Neiva;173
2019-11-11;Mercancia;Neiva;963
2019-11-11;Paqueteo 3-5 Kl.;Neiva;77
2019-11-11;Paquetes 1-2 Kl. (ME);Neiva;133
2019-11-11;Radicación de Documentos;Neiva;101
2019-11-11;Firma de Documentos;Pasto;1
2019-11-11;Mensajeria;Pasto;186
2019-11-11;Mercancia;Pasto;911
2019-11-11;Paqueteo 3-5 Kl.;Pasto;118
2019-11-11;Paquetes 1-2 Kl. (ME);Pasto;255
2019-11-11;Radicación de Documentos;Pasto;100
2019-11-11;Firma de Documentos;Pereira;91
2019-11-11;Mensajeria;Pereira;859
2019-11-11;Mercancia;Pereira;10239
2019-11-11;Mercancia Aerea;Pereira;1
2019-11-11;Paqueteo 3-5 Kl.;Pereira;208
2019-11-11;Paquetes 1-2 Kl. (ME);Pereira;1155
2019-11-11;Radicación de Documentos;Pereira;352
2019-11-11;Firma de Documentos;Sincelejo;72
2019-11-11;Mensajeria;Sincelejo;800
2019-11-11;Mercancia;Sincelejo;1477
2019-11-11;Paqueteo 3-5 Kl.;Sincelejo;257
2019-11-11;Paquetes 1-2 Kl. (ME);Sincelejo;595
2019-11-11;Radicación de Documentos;Sincelejo;220
2019-11-11;Firma de Documentos;Turbaco;89
2019-11-11;Mensajeria;Turbaco;785
2019-11-11;Mercancia;Turbaco;17450
2019-11-11;Mercancia Aerea;Turbaco;2
2019-11-11;Paqueteo 3-5 Kl.;Turbaco;246
2019-11-11;Paquetes 1-2 Kl. (ME);Turbaco;741
2019-11-11;Radicación de Documentos;Turbaco;192
2019-11-11;Firma de Documentos;Yumbo;194
2019-11-11;Mensajeria;Yumbo;2939
2019-11-11;Mercancia;Yumbo;45330
2019-11-11;Mercancia Aerea;Yumbo;32
2019-11-11;Paqueteo 3-5 Kl.;Yumbo;1708
2019-11-11;Paquetes 1-2 Kl. (ME);Yumbo;4909
2019-11-11;Radicación de Documentos;Yumbo;859
2019-11-04;Firma de Documentos;Barranquilla;138
2019-11-04;Mensajeria;Barranquilla;1651
2019-11-04;Mercancia;Barranquilla;12578
2019-11-04;Mercancia Aerea;Barranquilla;5
2019-11-04;Paqueteo 3-5 Kl.;Barranquilla;778
2019-11-04;Paquetes 1-2 Kl. (ME);Barranquilla;2104
2019-11-04;Radicación de Documentos;Barranquilla;358
2019-11-04;Firma de Documentos;Bogota;861
2019-11-04;Mensajeria;Bogota;8604
2019-11-04;Mercancia;Bogota;126120
2019-11-04;Mercancia Aerea;Bogota;330
2019-11-04;Paqueteo 3-5 Kl.;Bogota;5980
2019-11-04;Paquetes 1-2 Kl. (ME);Bogota;25501
2019-11-04;Radicación de Documentos;Bogota;1734
2019-11-04;Firma de Documentos;Bosconia;1
2019-11-04;Mensajeria;Bosconia;153
2019-11-04;Mercancia;Bosconia;517
2019-11-04;Paqueteo 3-5 Kl.;Bosconia;45
2019-11-04;Paquetes 1-2 Kl. (ME);Bosconia;154
2019-11-04;Radicación de Documentos;Bosconia;82
2019-11-04;Firma de Documentos;Bucaramanga;43
2019-11-04;Mensajeria;Bucaramanga;894
2019-11-04;Mercancia;Bucaramanga;5523
2019-11-04;Mercancia Aerea;Bucaramanga;8
2019-11-04;Paqueteo 3-5 Kl.;Bucaramanga;443
2019-11-04;Paquetes 1-2 Kl. (ME);Bucaramanga;1464
2019-11-04;Radicación de Documentos;Bucaramanga;386
2019-11-04;Firma de Documentos;Cienaga;7
2019-11-04;Mensajeria;Cienaga;169
2019-11-04;Mercancia;Cienaga;936
2019-11-04;Paqueteo 3-5 Kl.;Cienaga;47
2019-11-04;Paquetes 1-2 Kl. (ME);Cienaga;230
2019-11-04;Radicación de Documentos;Cienaga;84
2019-11-04;Firma de Documentos;Cucuta;17
2019-11-04;Mensajeria;Cucuta;188
2019-11-04;Mercancia;Cucuta;2295
2019-11-04;Paqueteo 3-5 Kl.;Cucuta;369
2019-11-04;Paquetes 1-2 Kl. (ME);Cucuta;5063
2019-11-04;Radicación de Documentos;Cucuta;109
2019-11-04;Firma de Documentos;Ibague;5
2019-11-04;Mensajeria;Ibague;191
2019-11-04;Mercancia;Ibague;1541
2019-11-04;Mercancia Aerea;Ibague;5
2019-11-04;Paqueteo 3-5 Kl.;Ibague;76
2019-11-04;Paquetes 1-2 Kl. (ME);Ibague;425
2019-11-04;Radicación de Documentos;Ibague;137
2019-11-04;Firma de Documentos;Manizales;7
2019-11-04;Mensajeria;Manizales;219
2019-11-04;Mercancia;Manizales;4860
2019-11-04;Paqueteo 3-5 Kl.;Manizales;46
2019-11-04;Paquetes 1-2 Kl. (ME);Manizales;271
2019-11-04;Radicación de Documentos;Manizales;134
2019-11-04;Firma de Documentos;Medellin;564
2019-11-04;Mensajeria;Medellin;5876
2019-11-04;Mercancia;Medellin;66620
2019-11-04;Mercancia Aerea;Medellin;24
2019-11-04;Paqueteo 3-5 Kl.;Medellin;5292
2019-11-04;Paquetes 1-2 Kl. (ME);Medellin;19575
2019-11-04;Radicación de Documentos;Medellin;945
2019-11-04;Firma de Documentos;Neiva;5
2019-11-04;Mensajeria;Neiva;160
2019-11-04;Mercancia;Neiva;781
2019-11-04;Paqueteo 3-5 Kl.;Neiva;32
2019-11-04;Paquetes 1-2 Kl. (ME);Neiva;127
2019-11-04;Radicación de Documentos;Neiva;110
2019-11-04;Firma de Documentos;Pasto;3
2019-11-04;Mensajeria;Pasto;162
2019-11-04;Mercancia;Pasto;847
2019-11-04;Paqueteo 3-5 Kl.;Pasto;71
2019-11-04;Paquetes 1-2 Kl. (ME);Pasto;255
2019-11-04;Radicación de Documentos;Pasto;101
2019-11-04;Firma de Documentos;Pereira;88
2019-11-04;Mensajeria;Pereira;896
2019-11-04;Mercancia;Pereira;10184
2019-11-04;Paqueteo 3-5 Kl.;Pereira;218
2019-11-04;Paquetes 1-2 Kl. (ME);Pereira;1028
2019-11-04;Radicación de Documentos;Pereira;336
2019-11-04;Firma de Documentos;Sincelejo;31
2019-11-04;Mensajeria;Sincelejo;814
2019-11-04;Mercancia;Sincelejo;1680
2019-11-04;Paqueteo 3-5 Kl.;Sincelejo;263
2019-11-04;Paquetes 1-2 Kl. (ME);Sincelejo;604
2019-11-04;Radicación de Documentos;Sincelejo;192
2019-11-04;Firma de Documentos;Turbaco;44
2019-11-04;Mensajeria;Turbaco;678
2019-11-04;Mercancia;Turbaco;10723
2019-11-04;Mercancia Aerea;Turbaco;7
2019-11-04;Paqueteo 3-5 Kl.;Turbaco;183
2019-11-04;Paquetes 1-2 Kl. (ME);Turbaco;591
2019-11-04;Radicación de Documentos;Turbaco;121
2019-11-04;Firma de Documentos;Yumbo;227
2019-11-04;Mensajeria;Yumbo;3266
2019-11-04;Mercancia;Yumbo;45090
2019-11-04;Mercancia Aerea;Yumbo;24
2019-11-04;Paqueteo 3-5 Kl.;Yumbo;1717
2019-11-04;Paquetes 1-2 Kl. (ME);Yumbo;4589
2019-11-04;Radicación de Documentos;Yumbo;704
2019-10-28;Firma de Documentos;Barranquilla;96
2019-10-28;Mensajeria;Barranquilla;1835
2019-10-28;Mercancia;Barranquilla;12195
2019-10-28;Mercancia Aerea;Barranquilla;4
2019-10-28;Paqueteo 3-5 Kl.;Barranquilla;978
2019-10-28;Paquetes 1-2 Kl. (ME);Barranquilla;2607
2019-10-28;Radicación de Documentos;Barranquilla;603
2019-10-28;Firma de Documentos;Bogota;636
2019-10-28;Mensajeria;Bogota;8209
2019-10-28;Mercancia;Bogota;130208
2019-10-28;Mercancia Aerea;Bogota;377
2019-10-28;Paqueteo 3-5 Kl.;Bogota;11466
2019-10-28;Paquetes 1-2 Kl. (ME);Bogota;32093
2019-10-28;Radicación de Documentos;Bogota;2154
2019-10-28;Firma de Documentos;Bosconia;1
2019-10-28;Mensajeria;Bosconia;119
2019-10-28;Mercancia;Bosconia;454
2019-10-28;Paqueteo 3-5 Kl.;Bosconia;60
2019-10-28;Paquetes 1-2 Kl. (ME);Bosconia;166
2019-10-28;Radicación de Documentos;Bosconia;72
2019-10-28;Firma de Documentos;Bucaramanga;94
2019-10-28;Mensajeria;Bucaramanga;1066
2019-10-28;Mercancia;Bucaramanga;5566
2019-10-28;Mercancia Aerea;Bucaramanga;1
2019-10-28;Paqueteo 3-5 Kl.;Bucaramanga;521
2019-10-28;Paquetes 1-2 Kl. (ME);Bucaramanga;1643
2019-10-28;Radicación de Documentos;Bucaramanga;528
2019-10-28;Firma de Documentos;Cienaga;9
2019-10-28;Mensajeria;Cienaga;196
2019-10-28;Mercancia;Cienaga;1015
2019-10-28;Paqueteo 3-5 Kl.;Cienaga;95
2019-10-28;Paquetes 1-2 Kl. (ME);Cienaga;242
2019-10-28;Radicación de Documentos;Cienaga;82
2019-10-28;Firma de Documentos;Cucuta;30
2019-10-28;Mensajeria;Cucuta;195
2019-10-28;Mercancia;Cucuta;2406
2019-10-28;Paqueteo 3-5 Kl.;Cucuta;368
2019-10-28;Paquetes 1-2 Kl. (ME);Cucuta;5122
2019-10-28;Radicación de Documentos;Cucuta;197
2019-10-28;Firma de Documentos;Ibague;10
2019-10-28;Mensajeria;Ibague;249
2019-10-28;Mercancia;Ibague;1711
2019-10-28;Paqueteo 3-5 Kl.;Ibague;73
2019-10-28;Paquetes 1-2 Kl. (ME);Ibague;435
2019-10-28;Radicación de Documentos;Ibague;229
2019-10-28;Firma de Documentos;Manizales;7
2019-10-28;Mensajeria;Manizales;275
2019-10-28;Mercancia;Manizales;4448
2019-10-28;Paqueteo 3-5 Kl.;Manizales;85
2019-10-28;Paquetes 1-2 Kl. (ME);Manizales;330
2019-10-28;Radicación de Documentos;Manizales;155
2019-10-28;Firma de Documentos;Medellin;459
2019-10-28;Mensajeria;Medellin;5785
2019-10-28;Mercancia;Medellin;75561
2019-10-28;Mercancia Aerea;Medellin;26
2019-10-28;Paqueteo 3-5 Kl.;Medellin;6114
2019-10-28;Paquetes 1-2 Kl. (ME);Medellin;28617
2019-10-28;Radicación de Documentos;Medellin;1487
2019-10-28;Firma de Documentos;Neiva;3
2019-10-28;Mensajeria;Neiva;186
2019-10-28;Mercancia;Neiva;683
2019-10-28;Paqueteo 3-5 Kl.;Neiva;38
2019-10-28;Paquetes 1-2 Kl. (ME);Neiva;160
2019-10-28;Radicación de Documentos;Neiva;120
2019-10-28;Firma de Documentos;Pasto;4
2019-10-28;Mensajeria;Pasto;209
2019-10-28;Mercancia;Pasto;769
2019-10-28;Paqueteo 3-5 Kl.;Pasto;119
2019-10-28;Paquetes 1-2 Kl. (ME);Pasto;223
2019-10-28;Radicación de Documentos;Pasto;177
2019-10-28;Firma de Documentos;Pereira;124
2019-10-28;Mensajeria;Pereira;965
2019-10-28;Mercancia;Pereira;11515
2019-10-28;Mercancia Aerea;Pereira;1
2019-10-28;Paqueteo 3-5 Kl.;Pereira;252
2019-10-28;Paquetes 1-2 Kl. (ME);Pereira;1174
2019-10-28;Radicación de Documentos;Pereira;413
2019-10-28;Firma de Documentos;Sincelejo;28
2019-10-28;Mensajeria;Sincelejo;857
2019-10-28;Mercancia;Sincelejo;1610
2019-10-28;Paqueteo 3-5 Kl.;Sincelejo;272
2019-10-28;Paquetes 1-2 Kl. (ME);Sincelejo;664
2019-10-28;Radicación de Documentos;Sincelejo;325
2019-10-28;Firma de Documentos;Turbaco;59
2019-10-28;Mensajeria;Turbaco;797
2019-10-28;Mercancia;Turbaco;15986
2019-10-28;Mercancia Aerea;Turbaco;7
2019-10-28;Paqueteo 3-5 Kl.;Turbaco;199
2019-10-28;Paquetes 1-2 Kl. (ME);Turbaco;845
2019-10-28;Radicación de Documentos;Turbaco;234
2019-10-28;Firma de Documentos;Yumbo;125
2019-10-28;Mensajeria;Yumbo;3379
2019-10-28;Mercancia;Yumbo;53875
2019-10-28;Mercancia Aerea;Yumbo;30
2019-10-28;Paqueteo 3-5 Kl.;Yumbo;2406
2019-10-28;Paquetes 1-2 Kl. (ME);Yumbo;5307
2019-10-28;Radicación de Documentos;Yumbo;963
2019-10-21;Firma de Documentos;Barranquilla;160
2019-10-21;Mensajeria;Barranquilla;1586
2019-10-21;Mercancia;Barranquilla;12076
2019-10-21;Mercancia Aerea;Barranquilla;5
2019-10-21;Paqueteo 3-5 Kl.;Barranquilla;929
2019-10-21;Paquetes 1-2 Kl. (ME);Barranquilla;3681
2019-10-21;Radicación de Documentos;Barranquilla;471
2019-10-21;Firma de Documentos;Bogota;985
2019-10-21;Mensajeria;Bogota;7985
2019-10-21;Mercancia;Bogota;140911
2019-10-21;Mercancia Aerea;Bogota;402
2019-10-21;Paqueteo 3-5 Kl.;Bogota;10705
2019-10-21;Paquetes 1-2 Kl. (ME);Bogota;45153
2019-10-21;Radicación de Documentos;Bogota;2476
2019-10-21;Firma de Documentos;Bosconia;1
2019-10-21;Mensajeria;Bosconia;213
2019-10-21;Mercancia;Bosconia;546
2019-10-21;Paqueteo 3-5 Kl.;Bosconia;38
2019-10-21;Paquetes 1-2 Kl. (ME);Bosconia;217
2019-10-21;Radicación de Documentos;Bosconia;69
2019-10-21;Firma de Documentos;Bucaramanga;52
2019-10-21;Mensajeria;Bucaramanga;957
2019-10-21;Mercancia;Bucaramanga;5295
2019-10-21;Mercancia Aerea;Bucaramanga;2
2019-10-21;Paqueteo 3-5 Kl.;Bucaramanga;642
2019-10-21;Paquetes 1-2 Kl. (ME);Bucaramanga;1793
2019-10-21;Radicación de Documentos;Bucaramanga;551
2019-10-21;Firma de Documentos;Cienaga;6
2019-10-21;Mensajeria;Cienaga;161
2019-10-21;Mercancia;Cienaga;913
2019-10-21;Paqueteo 3-5 Kl.;Cienaga;65
2019-10-21;Paquetes 1-2 Kl. (ME);Cienaga;286
2019-10-21;Radicación de Documentos;Cienaga;60
2019-10-21;Firma de Documentos;Cucuta;5
2019-10-21;Mensajeria;Cucuta;180
2019-10-21;Mercancia;Cucuta;2498
2019-10-21;Paqueteo 3-5 Kl.;Cucuta;344
2019-10-21;Paquetes 1-2 Kl. (ME);Cucuta;4975
2019-10-21;Radicación de Documentos;Cucuta;186
2019-10-21;Firma de Documentos;Ibague;9
2019-10-21;Mensajeria;Ibague;240
2019-10-21;Mercancia;Ibague;1474
2019-10-21;Paqueteo 3-5 Kl.;Ibague;82
2019-10-21;Paquetes 1-2 Kl. (ME);Ibague;368
2019-10-21;Radicación de Documentos;Ibague;241
2019-10-21;Firma de Documentos;Manizales;3
2019-10-21;Mensajeria;Manizales;255
2019-10-21;Mercancia;Manizales;3767
2019-10-21;Paqueteo 3-5 Kl.;Manizales;94
2019-10-21;Paquetes 1-2 Kl. (ME);Manizales;360
2019-10-21;Radicación de Documentos;Manizales;181
2019-10-21;Firma de Documentos;Medellin;573
2019-10-21;Mensajeria;Medellin;5961
2019-10-21;Mercancia;Medellin;68894
2019-10-21;Mercancia Aerea;Medellin;19
2019-10-21;Paqueteo 3-5 Kl.;Medellin;6275
2019-10-21;Paquetes 1-2 Kl. (ME);Medellin;67558
2019-10-21;Radicación de Documentos;Medellin;1534
2019-10-21;Firma de Documentos;Neiva;2
2019-10-21;Mensajeria;Neiva;176
2019-10-21;Mercancia;Neiva;769
2019-10-21;Paqueteo 3-5 Kl.;Neiva;38
2019-10-21;Paquetes 1-2 Kl. (ME);Neiva;146
2019-10-21;Radicación de Documentos;Neiva;154
2019-10-21;Firma de Documentos;Pasto;3
2019-10-21;Mensajeria;Pasto;191
2019-10-21;Mercancia;Pasto;837
2019-10-21;Paqueteo 3-5 Kl.;Pasto;85
2019-10-21;Paquetes 1-2 Kl. (ME);Pasto;359
2019-10-21;Radicación de Documentos;Pasto;197
2019-10-21;Firma de Documentos;Pereira;134
2019-10-21;Mensajeria;Pereira;1010
2019-10-21;Mercancia;Pereira;10934
2019-10-21;Paqueteo 3-5 Kl.;Pereira;240
2019-10-21;Paquetes 1-2 Kl. (ME);Pereira;1505
2019-10-21;Radicación de Documentos;Pereira;476
2019-10-21;Firma de Documentos;Sincelejo;27
2019-10-21;Mensajeria;Sincelejo;811
2019-10-21;Mercancia;Sincelejo;1666
2019-10-21;Paqueteo 3-5 Kl.;Sincelejo;281
2019-10-21;Paquetes 1-2 Kl. (ME);Sincelejo;700
2019-10-21;Radicación de Documentos;Sincelejo;265
2019-10-21;Firma de Documentos;Turbaco;72
