Week;Terminal_origen;productoMaestro;recogidas
2019-03-13;Ibague;Paqueteo 3-5;26
2019-03-13;Manizales;Mercancia;999
2019-03-13;Manizales;Mensajeria;105
2019-03-13;Manizales;Paqueteo 3-5;52
2019-03-13;Manizales;Paquetes 1-2;44
2019-03-13;Medellin;Mercancia;11885
2019-03-13;Medellin;Paquetes 1-2;3021
2019-03-13;Medellin;Mensajeria;2161
2019-03-13;Medellin;Paqueteo 3-5;1273
2019-03-13;Pasto;Mercancia;83
2019-03-13;Pasto;Paquetes 1-2;35
2019-03-13;Pasto;Mensajeria;26
2019-03-13;Pasto;Paqueteo 3-5;9
2019-03-13;Pereira;Mercancia;1947
2019-03-13;Pereira;Mensajeria;343
2019-03-13;Pereira;Paquetes 1-2;166
2019-03-13;Pereira;Paqueteo 3-5;44
2019-03-13;Sincelejo;Mercancia;318
2019-03-13;Sincelejo;Mensajeria;207
2019-03-13;Sincelejo;Paquetes 1-2;103
2019-03-13;Sincelejo;Paqueteo 3-5;54
2019-03-13;Turbaco;Mercancia;2915
2019-03-13;Turbaco;Mensajeria;216
2019-03-13;Turbaco;Paquetes 1-2;95
2019-03-13;Turbaco;Paqueteo 3-5;24
2019-03-13;Yumbo;Mercancia;7917
2019-03-13;Yumbo;Paqueteo 3-5;1576
2019-03-13;Yumbo;Mensajeria;1008
2019-03-13;Yumbo;Paquetes 1-2;849
2019-03-12;Barranquilla;Mercancia;2291
2019-03-12;Barranquilla;Mensajeria;499
2019-03-12;Barranquilla;Paquetes 1-2;466
2019-03-12;Barranquilla;Paqueteo 3-5;209
2019-03-12;Bogota;Mercancia;24998
2019-03-12;Bogota;Paquetes 1-2;3743
2019-03-12;Bogota;Mensajeria;2553
2019-03-12;Bogota;Paqueteo 3-5;2041
2019-03-12;Bosconia;Mensajeria;92
2019-03-12;Bosconia;Mercancia;90
2019-03-12;Bosconia;Paquetes 1-2;19
2019-03-12;Bosconia;Paqueteo 3-5;8
2019-03-12;Bucaramanga;Mercancia;957
2019-03-12;Bucaramanga;Mensajeria;410
2019-03-12;Bucaramanga;Paquetes 1-2;314
2019-03-12;Bucaramanga;Paqueteo 3-5;137
2019-03-12;Cienaga;Mercancia;287
2019-03-12;Cienaga;Mensajeria;75
2019-03-12;Cienaga;Paquetes 1-2;49
2019-03-12;Cienaga;Paqueteo 3-5;23
2019-03-12;Cucuta;Paquetes 1-2;335
2019-03-12;Cucuta;Mercancia;255
2019-03-12;Cucuta;Mensajeria;61
2019-03-12;Cucuta;Paqueteo 3-5;47
2019-03-12;Ibague;Mercancia;381
2019-03-12;Ibague;Mensajeria;101
2019-03-12;Ibague;Paquetes 1-2;85
2019-03-12;Ibague;Paqueteo 3-5;15
2019-03-12;Manizales;Mercancia;1652
2019-03-12;Manizales;Mensajeria;106
2019-03-12;Manizales;Paqueteo 3-5;97
2019-03-12;Manizales;Paquetes 1-2;60
2019-03-12;Medellin;Mercancia;10939
2019-03-12;Medellin;Paquetes 1-2;3308
2019-03-12;Medellin;Mensajeria;1736
2019-03-12;Medellin;Paqueteo 3-5;1307
2019-03-12;Pasto;Mercancia;157
2019-03-12;Pasto;Mensajeria;68
2019-03-12;Pasto;Paquetes 1-2;22
2019-03-12;Pasto;Paqueteo 3-5;10
2019-03-12;Pereira;Mercancia;2005
2019-03-12;Pereira;Mensajeria;367
2019-03-12;Pereira;Paquetes 1-2;202
2019-03-12;Pereira;Paqueteo 3-5;49
2019-03-12;Sincelejo;Mercancia;366
2019-03-12;Sincelejo;Mensajeria;244
2019-03-12;Sincelejo;Paquetes 1-2;175
2019-03-12;Sincelejo;Paqueteo 3-5;84
2019-03-12;Turbaco;Mercancia;4034
2019-03-12;Turbaco;Mensajeria;285
2019-03-12;Turbaco;Paquetes 1-2;129
2019-03-12;Turbaco;Paqueteo 3-5;40
2019-03-12;Yumbo;Mercancia;9038
2019-03-12;Yumbo;Paqueteo 3-5;1837
2019-03-12;Yumbo;Mensajeria;923
2019-03-12;Yumbo;Paquetes 1-2;881
2019-03-11;Barranquilla;Mercancia;2133
2019-03-11;Barranquilla;Paquetes 1-2;537
2019-03-11;Barranquilla;Mensajeria;498
2019-03-11;Barranquilla;Paqueteo 3-5;198
2019-03-11;Bogota;Mercancia;24599
2019-03-11;Bogota;Paquetes 1-2;5020
2019-03-11;Bogota;Paqueteo 3-5;2402
2019-03-11;Bogota;Mensajeria;2270
2019-03-11;Bosconia;Mercancia;1
2019-03-11;Bucaramanga;Mercancia;616
2019-03-11;Bucaramanga;Paquetes 1-2;332
2019-03-11;Bucaramanga;Mensajeria;327
2019-03-11;Bucaramanga;Paqueteo 3-5;123
2019-03-11;Cienaga;Mercancia;8
2019-03-11;Cienaga;Paqueteo 3-5;1
2019-03-11;Cucuta;Paquetes 1-2;332
2019-03-11;Cucuta;Mercancia;258
2019-03-11;Cucuta;Mensajeria;81
2019-03-11;Cucuta;Paqueteo 3-5;45
2019-03-11;Ibague;Mercancia;694
2019-03-11;Ibague;Mensajeria;135
2019-03-11;Ibague;Paquetes 1-2;77
2019-03-11;Ibague;Paqueteo 3-5;31
2019-03-11;Manizales;Mercancia;1106
2019-03-11;Manizales;Mensajeria;112
2019-03-11;Manizales;Paqueteo 3-5;61
2019-03-11;Manizales;Paquetes 1-2;50
2019-03-11;Medellin;Mercancia;9966
2019-03-11;Medellin;Paquetes 1-2;4279
2019-03-11;Medellin;Mensajeria;2244
2019-03-11;Medellin;Paqueteo 3-5;1464
2019-03-11;Pasto;Mensajeria;121
2019-03-11;Pasto;Mercancia;119
2019-03-11;Pasto;Paquetes 1-2;32
2019-03-11;Pasto;Paqueteo 3-5;6
2019-03-11;Pereira;Mercancia;2009
2019-03-11;Pereira;Mensajeria;387
2019-03-11;Pereira;Paquetes 1-2;240
2019-03-11;Pereira;Paqueteo 3-5;42
2019-03-11;Sincelejo;Mercancia;220
2019-03-11;Sincelejo;Mensajeria;191
2019-03-11;Sincelejo;Paquetes 1-2;61
2019-03-11;Sincelejo;Paqueteo 3-5;28
2019-03-11;Turbaco;Mercancia;486
2019-03-11;Turbaco;Mensajeria;313
2019-03-11;Turbaco;Paquetes 1-2;130
2019-03-11;Turbaco;Paqueteo 3-5;63
2019-03-11;Yumbo;Mercancia;6616
2019-03-11;Yumbo;Mensajeria;990
2019-03-11;Yumbo;Paquetes 1-2;821
2019-03-11;Yumbo;Paqueteo 3-5;655
2019-03-10;Bogota;Paquetes 1-2;10
2019-03-10;Bosconia;Mercancia;77
2019-03-10;Bosconia;Mensajeria;58
2019-03-10;Bosconia;Paquetes 1-2;15
2019-03-10;Bosconia;Paqueteo 3-5;4
2019-03-10;Cienaga;Mercancia;1
2019-03-10;Manizales;Paquetes 1-2;8
2019-03-10;Manizales;Mensajeria;3
2019-03-10;Manizales;Mercancia;3
2019-03-10;Medellin;Paqueteo 3-5;2
2019-03-10;Medellin;Mensajeria;1
2019-03-10;Medellin;Mercancia;1
2019-03-10;Sincelejo;Mercancia;66
2019-03-10;Sincelejo;Mensajeria;31
2019-03-10;Sincelejo;Paquetes 1-2;18
2019-03-10;Sincelejo;Paqueteo 3-5;10
2019-03-10;Yumbo;Mercancia;1
2019-03-09;Barranquilla;Mercancia;1251
2019-03-09;Barranquilla;Mensajeria;227
2019-03-09;Barranquilla;Paquetes 1-2;207
2019-03-09;Barranquilla;Paqueteo 3-5;78
2019-03-09;Bogota;Mercancia;14700
2019-03-09;Bogota;Paquetes 1-2;1635
2019-03-09;Bogota;Paqueteo 3-5;870
2019-03-09;Bogota;Mensajeria;739
2019-03-09;Bosconia;Mercancia;85
2019-03-09;Bosconia;Mensajeria;56
2019-03-09;Bosconia;Paquetes 1-2;24
2019-03-09;Bosconia;Paqueteo 3-5;12
2019-03-09;Bucaramanga;Mercancia;322
2019-03-09;Bucaramanga;Mensajeria;233
2019-03-09;Bucaramanga;Paquetes 1-2;114
2019-03-09;Bucaramanga;Paqueteo 3-5;58
2019-03-09;Cienaga;Mercancia;173
2019-03-09;Cienaga;Mensajeria;132
2019-03-09;Cienaga;Paquetes 1-2;23
2019-03-09;Cienaga;Paqueteo 3-5;10
2019-03-09;Cucuta;Mercancia;245
2019-03-09;Cucuta;Paquetes 1-2;245
2019-03-09;Cucuta;Mensajeria;80
2019-03-09;Cucuta;Paqueteo 3-5;25
2019-03-09;Ibague;Mercancia;313
2019-03-09;Ibague;Mensajeria;127
2019-03-09;Ibague;Paquetes 1-2;78
2019-03-09;Ibague;Paqueteo 3-5;11
2019-03-09;Manizales;Mercancia;566
2019-03-09;Manizales;Paqueteo 3-5;122
2019-03-09;Manizales;Paquetes 1-2;52
2019-03-09;Manizales;Mensajeria;36
2019-03-09;Medellin;Mercancia;6642
2019-03-09;Medellin;Paquetes 1-2;1764
2019-03-09;Medellin;Mensajeria;758
2019-03-09;Medellin;Paqueteo 3-5;424
2019-03-09;Pasto;Mercancia;105
2019-03-09;Pasto;Mensajeria;48
2019-03-09;Pasto;Paquetes 1-2;26
2019-03-09;Pasto;Paqueteo 3-5;3
2019-03-09;Pereira;Mercancia;1202
2019-03-09;Pereira;Mensajeria;191
2019-03-09;Pereira;Paquetes 1-2;87
2019-03-09;Pereira;Paqueteo 3-5;16
2019-03-09;Sincelejo;Mercancia;153
2019-03-09;Sincelejo;Mensajeria;109
2019-03-09;Sincelejo;Paquetes 1-2;29
2019-03-09;Sincelejo;Paqueteo 3-5;14
2019-03-09;Turbaco;Mensajeria;179
2019-03-09;Turbaco;Mercancia;166
2019-03-09;Turbaco;Paquetes 1-2;50
2019-03-09;Turbaco;Paqueteo 3-5;26
2019-03-09;Yumbo;Mercancia;4055
2019-03-09;Yumbo;Mensajeria;433
2019-03-09;Yumbo;Paquetes 1-2;381
2019-03-09;Yumbo;Paqueteo 3-5;259
2019-03-08;Barranquilla;Mercancia;2243
2019-03-08;Barranquilla;Mensajeria;753
2019-03-08;Barranquilla;Paquetes 1-2;428
2019-03-08;Barranquilla;Paqueteo 3-5;187
2019-03-08;Bogota;Mercancia;21041
2019-03-08;Bogota;Paquetes 1-2;4325
2019-03-08;Bogota;Mensajeria;2649
2019-03-08;Bogota;Paqueteo 3-5;2365
2019-03-08;Bosconia;Mercancia;98
2019-03-08;Bosconia;Mensajeria;43
2019-03-08;Bosconia;Paquetes 1-2;32
2019-03-08;Bosconia;Paqueteo 3-5;13
2019-03-08;Bucaramanga;Mercancia;634
2019-03-08;Bucaramanga;Paquetes 1-2;264
2019-03-08;Bucaramanga;Mensajeria;260
2019-03-08;Bucaramanga;Paqueteo 3-5;87
2019-03-08;Cienaga;Mercancia;197
2019-03-08;Cienaga;Paquetes 1-2;72
2019-03-08;Cienaga;Mensajeria;65
2019-03-08;Cienaga;Paqueteo 3-5;17
2019-03-08;Cucuta;Paquetes 1-2;363
2019-03-08;Cucuta;Mercancia;197
2019-03-08;Cucuta;Mensajeria;77
2019-03-08;Cucuta;Paqueteo 3-5;37
2019-03-08;Ibague;Mercancia;329
2019-03-08;Ibague;Mensajeria;150
2019-03-08;Ibague;Paquetes 1-2;87
2019-03-08;Ibague;Paqueteo 3-5;29
2019-03-08;Manizales;Mercancia;1886
2019-03-08;Manizales;Mensajeria;81
2019-03-08;Manizales;Paquetes 1-2;48
2019-03-08;Manizales;Paqueteo 3-5;19
2019-03-08;Medellin;Mercancia;11154
2019-03-08;Medellin;Paquetes 1-2;3311
2019-03-08;Medellin;Mensajeria;1912
2019-03-08;Medellin;Paqueteo 3-5;1021
2019-03-08;Pasto;Mercancia;124
2019-03-08;Pasto;Mensajeria;107
2019-03-08;Pasto;Paquetes 1-2;30
2019-03-08;Pasto;Paqueteo 3-5;5
2019-03-08;Pereira;Mercancia;2181
2019-03-08;Pereira;Mensajeria;348
2019-03-08;Pereira;Paquetes 1-2;156
2019-03-08;Pereira;Paqueteo 3-5;50
2019-03-08;Sincelejo;Mercancia;396
2019-03-08;Sincelejo;Mensajeria;320
2019-03-08;Sincelejo;Paquetes 1-2;114
2019-03-08;Sincelejo;Paqueteo 3-5;66
2019-03-08;Turbaco;Mercancia;2441
2019-03-08;Turbaco;Mensajeria;266
2019-03-08;Turbaco;Paquetes 1-2;93
2019-03-08;Turbaco;Paqueteo 3-5;37
2019-03-08;Yumbo;Mercancia;8905
2019-03-08;Yumbo;Mensajeria;942
2019-03-08;Yumbo;Paqueteo 3-5;937
2019-03-08;Yumbo;Paquetes 1-2;765
2019-03-07;Barranquilla;Mercancia;1955
2019-03-07;Barranquilla;Mensajeria;626
2019-03-07;Barranquilla;Paquetes 1-2;527
2019-03-07;Barranquilla;Paqueteo 3-5;193
2019-03-07;Bogota;Mercancia;22958
2019-03-07;Bogota;Paquetes 1-2;3690
2019-03-07;Bogota;Mensajeria;2860
2019-03-07;Bogota;Paqueteo 3-5;1679
2019-03-07;Bosconia;Mercancia;91
2019-03-07;Bosconia;Mensajeria;56
2019-03-07;Bosconia;Paquetes 1-2;30
2019-03-07;Bosconia;Paqueteo 3-5;6
2019-03-07;Bucaramanga;Mercancia;692
2019-03-07;Bucaramanga;Mensajeria;292
2019-03-07;Bucaramanga;Paquetes 1-2;224
2019-03-07;Bucaramanga;Paqueteo 3-5;122
2019-03-07;Cienaga;Mercancia;189
2019-03-07;Cienaga;Mensajeria;87
2019-03-07;Cienaga;Paquetes 1-2;33
2019-03-07;Cienaga;Paqueteo 3-5;15
2019-03-07;Cucuta;Mercancia;255
2019-03-07;Cucuta;Paquetes 1-2;232
2019-03-07;Cucuta;Mensajeria;90
2019-03-07;Cucuta;Paqueteo 3-5;42
2019-03-07;Ibague;Mercancia;497
2019-03-07;Ibague;Mensajeria;158
2019-03-07;Ibague;Paquetes 1-2;58
2019-03-07;Ibague;Paqueteo 3-5;31
2019-03-07;Manizales;Mercancia;946
2019-03-07;Manizales;Mensajeria;98
2019-03-07;Manizales;Paqueteo 3-5;70
2019-03-07;Manizales;Paquetes 1-2;57
2019-03-07;Medellin;Mercancia;10747
2019-03-07;Medellin;Paquetes 1-2;3902
2019-03-07;Medellin;Mensajeria;1505
2019-03-07;Medellin;Paqueteo 3-5;1238
2019-03-07;Pasto;Mercancia;179
2019-03-07;Pasto;Mensajeria;82
2019-03-07;Pasto;Paquetes 1-2;36
2019-03-07;Pasto;Paqueteo 3-5;6
2019-03-07;Pereira;Mercancia;1876
2019-03-07;Pereira;Mensajeria;354
2019-03-07;Pereira;Paquetes 1-2;163
2019-03-07;Pereira;Paqueteo 3-5;48
2019-03-07;Sincelejo;Mercancia;288
2019-03-07;Sincelejo;Mensajeria;192
2019-03-07;Sincelejo;Paquetes 1-2;110
2019-03-07;Sincelejo;Paqueteo 3-5;36
2019-03-07;Turbaco;Mensajeria;215
2019-03-07;Turbaco;Mercancia;203
2019-03-07;Turbaco;Paquetes 1-2;102
2019-03-07;Turbaco;Paqueteo 3-5;53
2019-03-07;Yumbo;Mercancia;7446
2019-03-07;Yumbo;Paqueteo 3-5;834
2019-03-07;Yumbo;Paquetes 1-2;833
2019-03-07;Yumbo;Mensajeria;785
2019-03-06;Barranquilla;Mercancia;2848
2019-03-06;Barranquilla;Paquetes 1-2;489
2019-03-06;Barranquilla;Mensajeria;433
2019-03-06;Barranquilla;Paqueteo 3-5;239
2019-03-06;Bogota;Mercancia;22540
2019-03-06;Bogota;Paquetes 1-2;4611
2019-03-06;Bogota;Paqueteo 3-5;2817
2019-03-06;Bogota;Mensajeria;2784
2019-03-06;Bosconia;Mercancia;107
2019-03-06;Bosconia;Mensajeria;49
2019-03-06;Bosconia;Paquetes 1-2;26
2019-03-06;Bosconia;Paqueteo 3-5;18
2019-03-06;Bucaramanga;Mercancia;686
2019-03-06;Bucaramanga;Paquetes 1-2;221
2019-03-06;Bucaramanga;Mensajeria;196
2019-03-06;Bucaramanga;Paqueteo 3-5;113
2019-03-06;Cienaga;Mercancia;99
2019-03-06;Cienaga;Mensajeria;80
2019-03-06;Cienaga;Paquetes 1-2;55
2019-03-06;Cienaga;Paqueteo 3-5;9
2019-03-06;Cucuta;Mercancia;303
2019-03-06;Cucuta;Paquetes 1-2;282
2019-03-06;Cucuta;Mensajeria;86
2019-03-06;Cucuta;Paqueteo 3-5;46
2019-03-06;Ibague;Mercancia;331
2019-03-06;Ibague;Mensajeria;128
2019-03-06;Ibague;Paquetes 1-2;63
2019-03-06;Ibague;Paqueteo 3-5;20
2019-03-06;Manizales;Mercancia;969
2019-03-06;Manizales;Mensajeria;95
2019-03-06;Manizales;Paquetes 1-2;64
2019-03-06;Manizales;Paqueteo 3-5;17
2019-03-06;Medellin;Mercancia;10681
2019-03-06;Medellin;Paquetes 1-2;4179
2019-03-06;Medellin;Mensajeria;1510
2019-03-06;Medellin;Paqueteo 3-5;1081
2019-03-06;Pasto;Mercancia;208
2019-03-06;Pasto;Mensajeria;77
2019-03-06;Pasto;Paquetes 1-2;27
2019-03-06;Pasto;Paqueteo 3-5;12
2019-03-06;Pereira;Mercancia;1803
2019-03-06;Pereira;Mensajeria;308
2019-03-06;Pereira;Paquetes 1-2;187
2019-03-06;Pereira;Paqueteo 3-5;50
2019-03-06;Sincelejo;Mercancia;372
2019-03-06;Sincelejo;Mensajeria;177
2019-03-06;Sincelejo;Paquetes 1-2;89
2019-03-06;Sincelejo;Paqueteo 3-5;41
2019-03-06;Turbaco;Mercancia;511
2019-03-06;Turbaco;Mensajeria;233
2019-03-06;Turbaco;Paquetes 1-2;101
2019-03-06;Turbaco;Paqueteo 3-5;54
2019-03-06;Yumbo;Mercancia;6984
2019-03-06;Yumbo;Paquetes 1-2;899
2019-03-06;Yumbo;Mensajeria;735
2019-03-06;Yumbo;Paqueteo 3-5;563
2019-03-05;Barranquilla;Mercancia;578
2019-03-05;Barranquilla;Paquetes 1-2;122
2019-03-05;Barranquilla;Mensajeria;65
2019-03-05;Barranquilla;Paqueteo 3-5;52
2019-03-05;Bogota;Mercancia;22698
2019-03-05;Bogota;Paquetes 1-2;4455
2019-03-05;Bogota;Mensajeria;2951
2019-03-05;Bogota;Paqueteo 3-5;1785
2019-03-05;Bosconia;Mercancia;72
2019-03-05;Bosconia;Mensajeria;24
2019-03-05;Bosconia;Paquetes 1-2;12
2019-03-05;Bosconia;Paqueteo 3-5;9
2019-03-05;Bucaramanga;Mercancia;838
2019-03-05;Bucaramanga;Mensajeria;316
2019-03-05;Bucaramanga;Paquetes 1-2;292
2019-03-05;Bucaramanga;Paqueteo 3-5;128
2019-03-05;Cienaga;Mercancia;92
2019-03-05;Cienaga;Paquetes 1-2;51
2019-03-05;Cienaga;Mensajeria;38
2019-03-05;Cienaga;Paqueteo 3-5;35
2019-03-05;Cucuta;Paquetes 1-2;359
2019-03-05;Cucuta;Mercancia;316
2019-03-05;Cucuta;Mensajeria;49
2019-03-05;Cucuta;Paqueteo 3-5;30
2019-03-05;Ibague;Mercancia;813
2019-03-05;Ibague;Mensajeria;102
2019-03-05;Ibague;Paquetes 1-2;62
2019-03-05;Ibague;Paqueteo 3-5;30
2019-03-05;Manizales;Mercancia;1360
2019-03-05;Manizales;Mensajeria;119
2019-03-05;Manizales;Paqueteo 3-5;118
2019-03-05;Manizales;Paquetes 1-2;44
2019-03-05;Medellin;Mercancia;12159
2019-03-05;Medellin;Paquetes 1-2;4928
2019-03-05;Medellin;Mensajeria;2241
2019-03-05;Medellin;Paqueteo 3-5;1244
2019-03-05;Pasto;Mercancia;130
2019-03-05;Pasto;Mensajeria;52
2019-03-05;Pasto;Paquetes 1-2;39
2019-03-05;Pasto;Paqueteo 3-5;13
2019-03-05;Pereira;Mercancia;1990
2019-03-05;Pereira;Mensajeria;341
2019-03-05;Pereira;Paquetes 1-2;225
2019-03-05;Pereira;Paqueteo 3-5;51
2019-03-05;Sincelejo;Mensajeria;447
2019-03-05;Sincelejo;Mercancia;389
2019-03-05;Sincelejo;Paquetes 1-2;200
2019-03-05;Sincelejo;Paqueteo 3-5;64
2019-03-05;Turbaco;Mercancia;824
2019-03-05;Turbaco;Mensajeria;261
2019-03-05;Turbaco;Paquetes 1-2;133
2019-03-05;Turbaco;Paqueteo 3-5;46
2019-03-05;Yumbo;Mercancia;7100
2019-03-05;Yumbo;Paqueteo 3-5;1276
2019-03-05;Yumbo;Paquetes 1-2;962
2019-03-05;Yumbo;Mensajeria;914
2019-03-04;Barranquilla;Mercancia;450
2019-03-04;Barranquilla;Mensajeria;86
2019-03-04;Barranquilla;Paquetes 1-2;86
2019-03-04;Barranquilla;Paqueteo 3-5;37
2019-03-04;Bogota;Mercancia;21587
2019-03-04;Bogota;Paquetes 1-2;4492
2019-03-04;Bogota;Mensajeria;2429
2019-03-04;Bogota;Paqueteo 3-5;1759
2019-03-04;Bosconia;Mensajeria;43
2019-03-04;Bosconia;Mercancia;4
2019-03-04;Bosconia;Paqueteo 3-5;2
2019-03-04;Bosconia;Paquetes 1-2;1
2019-03-04;Bucaramanga;Mercancia;698
2019-03-04;Bucaramanga;Mensajeria;406
2019-03-04;Bucaramanga;Paquetes 1-2;269
2019-03-04;Bucaramanga;Paqueteo 3-5;133
2019-03-04;Cienaga;Mercancia;106
2019-03-04;Cienaga;Mensajeria;50
2019-03-04;Cienaga;Paqueteo 3-5;15
2019-03-04;Cienaga;Paquetes 1-2;12
2019-03-04;Cucuta;Paquetes 1-2;336
2019-03-04;Cucuta;Mercancia;306
2019-03-04;Cucuta;Mensajeria;63
2019-03-04;Cucuta;Paqueteo 3-5;51
2019-03-04;Ibague;Mercancia;656
2019-03-04;Ibague;Mensajeria;146
2019-03-04;Ibague;Paquetes 1-2;83
2019-03-04;Ibague;Paqueteo 3-5;24
2019-03-04;Manizales;Mercancia;1345
2019-03-04;Manizales;Paqueteo 3-5;137
2019-03-04;Manizales;Mensajeria;90
2019-03-04;Manizales;Paquetes 1-2;51
2019-03-04;Medellin;Mercancia;10768
2019-03-04;Medellin;Paquetes 1-2;4593
2019-03-04;Medellin;Mensajeria;1820
2019-03-04;Medellin;Paqueteo 3-5;1440
2019-03-04;Pasto;Mercancia;139
2019-03-04;Pasto;Mensajeria;79
2019-03-04;Pasto;Paquetes 1-2;29
2019-03-04;Pasto;Paqueteo 3-5;4
2019-03-04;Pereira;Mercancia;1773
2019-03-04;Pereira;Mensajeria;354
2019-03-04;Pereira;Paquetes 1-2;239
2019-03-04;Pereira;Paqueteo 3-5;52
2019-03-04;Sincelejo;Mercancia;237
2019-03-04;Sincelejo;Paquetes 1-2;31
2019-03-04;Sincelejo;Paqueteo 3-5;24
2019-03-04;Sincelejo;Mensajeria;5
2019-03-04;Turbaco;Mercancia;539
2019-03-04;Turbaco;Mensajeria;267
2019-03-04;Turbaco;Paquetes 1-2;128
2019-03-04;Turbaco;Paqueteo 3-5;54
2019-03-04;Yumbo;Mercancia;8168
2019-03-04;Yumbo;Paquetes 1-2;926
2019-03-04;Yumbo;Mensajeria;736
2019-03-04;Yumbo;Paqueteo 3-5;550
2019-03-03;Bogota;Mercancia;9
2019-03-03;Bogota;Paqueteo 3-5;4
2019-03-03;Bogota;Paquetes 1-2;2
2019-03-03;Bosconia;Mercancia;56
2019-03-03;Bosconia;Mensajeria;37
2019-03-03;Bosconia;Paquetes 1-2;12
2019-03-03;Bosconia;Paqueteo 3-5;6
2019-03-03;Cienaga;Mensajeria;5
2019-03-03;Medellin;Mercancia;33
2019-03-03;Medellin;Paquetes 1-2;4
2019-03-03;Medellin;Paqueteo 3-5;3
2019-03-03;Medellin;Mensajeria;2
2019-03-03;Sincelejo;Mensajeria;31
2019-03-03;Sincelejo;Mercancia;17
2019-03-03;Sincelejo;Paquetes 1-2;12
2019-03-03;Sincelejo;Paqueteo 3-5;7
2019-03-03;Yumbo;Mensajeria;1
2019-03-02;Barranquilla;Mercancia;410
2019-03-02;Barranquilla;Paquetes 1-2;112
2019-03-02;Barranquilla;Mensajeria;104
2019-03-02;Barranquilla;Paqueteo 3-5;60
2019-03-02;Bogota;Mercancia;11550
2019-03-02;Bogota;Paquetes 1-2;1927
2019-03-02;Bogota;Paqueteo 3-5;1142
2019-03-02;Bogota;Mensajeria;876
2019-03-02;Bosconia;Mercancia;117
2019-03-02;Bosconia;Mensajeria;76
2019-03-02;Bosconia;Paquetes 1-2;30
2019-03-02;Bosconia;Paqueteo 3-5;7
2019-03-02;Bucaramanga;Mercancia;457
2019-03-02;Bucaramanga;Mensajeria;197
2019-03-02;Bucaramanga;Paquetes 1-2;102
2019-03-02;Bucaramanga;Paqueteo 3-5;50
2019-03-02;Cienaga;Mercancia;104
2019-03-02;Cienaga;Mensajeria;77
2019-03-02;Cienaga;Paquetes 1-2;19
2019-03-02;Cienaga;Paqueteo 3-5;13
2019-03-02;Cucuta;Mercancia;240
2019-03-02;Cucuta;Paquetes 1-2;237
2019-03-02;Cucuta;Mensajeria;65
2019-03-02;Cucuta;Paqueteo 3-5;27
2019-03-02;Ibague;Mercancia;314
2019-03-02;Ibague;Mensajeria;165
2019-03-02;Ibague;Paquetes 1-2;34
2019-03-02;Ibague;Paqueteo 3-5;22
2019-03-02;Manizales;Mercancia;1455
2019-03-02;Manizales;Mensajeria;48
2019-03-02;Manizales;Paquetes 1-2;35
2019-03-02;Manizales;Paqueteo 3-5;14
2019-03-02;Medellin;Mercancia;5640
2019-03-02;Medellin;Paquetes 1-2;1472
2019-03-02;Medellin;Mensajeria;525
2019-03-02;Medellin;Paqueteo 3-5;354
2019-03-02;Pasto;Mercancia;126
2019-03-02;Pasto;Mensajeria;52
2019-03-02;Pasto;Paquetes 1-2;26
2019-03-02;Pasto;Paqueteo 3-5;14
2019-03-02;Pereira;Mercancia;1108
2019-03-02;Pereira;Mensajeria;139
2019-03-02;Pereira;Paquetes 1-2;70
2019-03-02;Pereira;Paqueteo 3-5;18
2019-03-02;Sincelejo;Mercancia;152
2019-03-02;Sincelejo;Mensajeria;73
2019-03-02;Sincelejo;Paquetes 1-2;39
2019-03-02;Sincelejo;Paqueteo 3-5;24
2019-03-02;Turbaco;Mercancia;201
2019-03-02;Turbaco;Mensajeria;143
2019-03-02;Turbaco;Paquetes 1-2;61
2019-03-02;Turbaco;Paqueteo 3-5;27
2019-03-02;Yumbo;Mercancia;5745
2019-03-02;Yumbo;Mensajeria;427
2019-03-02;Yumbo;Paqueteo 3-5;366
2019-03-02;Yumbo;Paquetes 1-2;345
2019-03-01;Barranquilla;Mercancia;2713
2019-03-01;Barranquilla;Mensajeria;511
2019-03-01;Barranquilla;Paquetes 1-2;444
2019-03-01;Barranquilla;Paqueteo 3-5;155
2019-03-01;Bogota;Mercancia;23470
2019-03-01;Bogota;Paquetes 1-2;3416
2019-03-01;Bogota;Mensajeria;2149
2019-03-01;Bogota;Paqueteo 3-5;1382
2019-03-01;Bosconia;Mercancia;80
2019-03-01;Bosconia;Mensajeria;63
2019-03-01;Bosconia;Paquetes 1-2;27
2019-03-01;Bosconia;Paqueteo 3-5;12
2019-03-01;Bucaramanga;Mercancia;587
2019-03-01;Bucaramanga;Paquetes 1-2;287
2019-03-01;Bucaramanga;Mensajeria;270
2019-03-01;Bucaramanga;Paqueteo 3-5;139
2019-03-01;Cienaga;Mercancia;333
2019-03-01;Cienaga;Mensajeria;46
2019-03-01;Cienaga;Paquetes 1-2;45
2019-03-01;Cienaga;Paqueteo 3-5;20
2019-03-01;Cucuta;Paquetes 1-2;306
2019-03-01;Cucuta;Mercancia;262
2019-03-01;Cucuta;Mensajeria;87
2019-03-01;Cucuta;Paqueteo 3-5;47
2019-03-01;Ibague;Mercancia;433
2019-03-01;Ibague;Mensajeria;182
2019-03-01;Ibague;Paquetes 1-2;80
2019-03-01;Ibague;Paqueteo 3-5;18
2019-03-01;Manizales;Mercancia;1328
2019-03-01;Manizales;Paqueteo 3-5;147
2019-03-01;Manizales;Mensajeria;102
2019-03-01;Manizales;Paquetes 1-2;69
