Week;Terminal_origen;productoMaestro;recogidas
2019-01-14;Yumbo;Paquetes 1-2;4123
2019-01-14;Yumbo;Paqueteo 3-5;1236
2019-01-07;Barranquilla;Mercancia;8093
2019-01-07;Barranquilla;Mensajeria;2730
2019-01-07;Barranquilla;Paquetes 1-2;1960
2019-01-07;Barranquilla;Paqueteo 3-5;726
2019-01-07;Bogota;Mercancia;100740
2019-01-07;Bogota;Paquetes 1-2;18708
2019-01-07;Bogota;Mensajeria;6407
2019-01-07;Bogota;Paqueteo 3-5;5038
2019-01-07;Bosconia;Mercancia;441
2019-01-07;Bosconia;Mensajeria;203
2019-01-07;Bosconia;Paquetes 1-2;83
2019-01-07;Bosconia;Paqueteo 3-5;64
2019-01-07;Bucaramanga;Mercancia;2885
2019-01-07;Bucaramanga;Mensajeria;1064
2019-01-07;Bucaramanga;Paquetes 1-2;997
2019-01-07;Bucaramanga;Paqueteo 3-5;498
2019-01-07;Cienaga;Mercancia;638
2019-01-07;Cienaga;Mensajeria;360
2019-01-07;Cienaga;Paquetes 1-2;177
2019-01-07;Cienaga;Paqueteo 3-5;84
2019-01-07;Cucuta;Mercancia;2067
2019-01-07;Cucuta;Paquetes 1-2;428
2019-01-07;Cucuta;Mensajeria;303
2019-01-07;Cucuta;Paqueteo 3-5;91
2019-01-07;Ibague;Mercancia;2085
2019-01-07;Ibague;Mensajeria;565
2019-01-07;Ibague;Paquetes 1-2;438
2019-01-07;Ibague;Paqueteo 3-5;142
2019-01-07;Manizales;Mercancia;9839
2019-01-07;Manizales;Mensajeria;296
2019-01-07;Manizales;Paquetes 1-2;256
2019-01-07;Manizales;Paqueteo 3-5;110
2019-01-07;Medellin;Mercancia;49155
2019-01-07;Medellin;Paquetes 1-2;14792
2019-01-07;Medellin;Mensajeria;5925
2019-01-07;Medellin;Paqueteo 3-5;4834
2019-01-07;Pasto;Mercancia;539
2019-01-07;Pasto;Mensajeria;234
2019-01-07;Pasto;Paquetes 1-2;172
2019-01-07;Pasto;Paqueteo 3-5;62
2019-01-07;Pereira;Mercancia;7215
2019-01-07;Pereira;Mensajeria;1177
2019-01-07;Pereira;Paquetes 1-2;1032
2019-01-07;Pereira;Paqueteo 3-5;235
2019-01-07;Sincelejo;Mercancia;1533
2019-01-07;Sincelejo;Mensajeria;908
2019-01-07;Sincelejo;Paquetes 1-2;481
2019-01-07;Sincelejo;Paqueteo 3-5;231
2019-01-07;Turbaco;Mercancia;3374
2019-01-07;Turbaco;Mensajeria;1061
2019-01-07;Turbaco;Paquetes 1-2;575
2019-01-07;Turbaco;Paqueteo 3-5;247
2019-01-07;Yumbo;Mercancia;50134
2019-01-07;Yumbo;Paquetes 1-2;3514
2019-01-07;Yumbo;Mensajeria;3052
2019-01-07;Yumbo;Paqueteo 3-5;1036
2018-12-31;Barranquilla;Mercancia;4055
2018-12-31;Barranquilla;Mensajeria;1349
2018-12-31;Barranquilla;Paquetes 1-2;1112
2018-12-31;Barranquilla;Paqueteo 3-5;428
2018-12-31;Bogota;Mercancia;67232
2018-12-31;Bogota;Paquetes 1-2;11836
2018-12-31;Bogota;Mensajeria;4690
2018-12-31;Bogota;Paqueteo 3-5;4002
2018-12-31;Bosconia;Mercancia;262
2018-12-31;Bosconia;Mensajeria;181
2018-12-31;Bosconia;Paquetes 1-2;75
2018-12-31;Bosconia;Paqueteo 3-5;52
2018-12-31;Bucaramanga;Mercancia;1613
2018-12-31;Bucaramanga;Mensajeria;772
2018-12-31;Bucaramanga;Paquetes 1-2;581
2018-12-31;Bucaramanga;Paqueteo 3-5;308
2018-12-31;Cienaga;Mercancia;384
2018-12-31;Cienaga;Mensajeria;132
2018-12-31;Cienaga;Paquetes 1-2;83
2018-12-31;Cienaga;Paqueteo 3-5;41
2018-12-31;Cucuta;Mercancia;778
2018-12-31;Cucuta;Mensajeria;193
2018-12-31;Cucuta;Paquetes 1-2;106
2018-12-31;Cucuta;Paqueteo 3-5;66
2018-12-31;Ibague;Mercancia;1254
2018-12-31;Ibague;Mensajeria;428
2018-12-31;Ibague;Paquetes 1-2;367
2018-12-31;Ibague;Paqueteo 3-5;118
2018-12-31;Manizales;Mercancia;7011
2018-12-31;Manizales;Paqueteo 3-5;425
2018-12-31;Manizales;Paquetes 1-2;241
2018-12-31;Manizales;Mensajeria;229
2018-12-31;Medellin;Mercancia;33537
2018-12-31;Medellin;Paquetes 1-2;9509
2018-12-31;Medellin;Mensajeria;3502
2018-12-31;Medellin;Paqueteo 3-5;2353
2018-12-31;Pasto;Mercancia;384
2018-12-31;Pasto;Mensajeria;175
2018-12-31;Pasto;Paquetes 1-2;122
2018-12-31;Pasto;Paqueteo 3-5;30
2018-12-31;Pereira;Mercancia;3407
2018-12-31;Pereira;Mensajeria;739
2018-12-31;Pereira;Paquetes 1-2;639
2018-12-31;Pereira;Paqueteo 3-5;143
2018-12-31;Sincelejo;Mensajeria;744
2018-12-31;Sincelejo;Mercancia;678
2018-12-31;Sincelejo;Paquetes 1-2;313
2018-12-31;Sincelejo;Paqueteo 3-5;161
2018-12-31;Turbaco;Mercancia;1480
2018-12-31;Turbaco;Mensajeria;712
2018-12-31;Turbaco;Paquetes 1-2;322
2018-12-31;Turbaco;Paqueteo 3-5;170
2018-12-31;Yumbo;Mercancia;29363
2018-12-31;Yumbo;Paquetes 1-2;2431
2018-12-31;Yumbo;Mensajeria;2403
2018-12-31;Yumbo;Paqueteo 3-5;697
2018-12-24;Barranquilla;Mercancia;4951
2018-12-24;Barranquilla;Paquetes 1-2;1559
2018-12-24;Barranquilla;Mensajeria;1476
2018-12-24;Barranquilla;Paqueteo 3-5;777
2018-12-24;Bogota;Mercancia;93436
2018-12-24;Bogota;Paquetes 1-2;12979
2018-12-24;Bogota;Mensajeria;6905
2018-12-24;Bogota;Paqueteo 3-5;4845
2018-12-24;Bosconia;Mercancia;321
2018-12-24;Bosconia;Mensajeria;292
2018-12-24;Bosconia;Paquetes 1-2;55
2018-12-24;Bosconia;Paqueteo 3-5;46
2018-12-24;Bucaramanga;Mercancia;2361
2018-12-24;Bucaramanga;Mensajeria;1149
2018-12-24;Bucaramanga;Paquetes 1-2;839
2018-12-24;Bucaramanga;Paqueteo 3-5;407
2018-12-24;Cienaga;Mercancia;428
2018-12-24;Cienaga;Mensajeria;270
2018-12-24;Cienaga;Paquetes 1-2;135
2018-12-24;Cienaga;Paqueteo 3-5;64
2018-12-24;Cucuta;Mercancia;888
2018-12-24;Cucuta;Mensajeria;254
2018-12-24;Cucuta;Paquetes 1-2;117
2018-12-24;Cucuta;Paqueteo 3-5;94
2018-12-24;Ibague;Mercancia;1718
2018-12-24;Ibague;Mensajeria;615
2018-12-24;Ibague;Paquetes 1-2;361
2018-12-24;Ibague;Paqueteo 3-5;121
2018-12-24;Manizales;Mercancia;8681
2018-12-24;Manizales;Paqueteo 3-5;900
2018-12-24;Manizales;Paquetes 1-2;282
2018-12-24;Manizales;Mensajeria;279
2018-12-24;Medellin;Mercancia;44005
2018-12-24;Medellin;Paquetes 1-2;12092
2018-12-24;Medellin;Mensajeria;4230
2018-12-24;Medellin;Paqueteo 3-5;4203
2018-12-24;Neiva;Mensajeria;1
2018-12-24;Pasto;Mercancia;866
2018-12-24;Pasto;Mensajeria;265
2018-12-24;Pasto;Paquetes 1-2;126
2018-12-24;Pasto;Paqueteo 3-5;43
2018-12-24;Pereira;Mercancia;6923
2018-12-24;Pereira;Mensajeria;1080
2018-12-24;Pereira;Paquetes 1-2;752
2018-12-24;Pereira;Paqueteo 3-5;190
2018-12-24;Sincelejo;Mercancia;1056
2018-12-24;Sincelejo;Mensajeria;863
2018-12-24;Sincelejo;Paquetes 1-2;459
2018-12-24;Sincelejo;Paqueteo 3-5;255
2018-12-24;Turbaco;Mercancia;2891
2018-12-24;Turbaco;Mensajeria;885
2018-12-24;Turbaco;Paquetes 1-2;554
2018-12-24;Turbaco;Paqueteo 3-5;223
2018-12-24;Yumbo;Mercancia;38077
2018-12-24;Yumbo;Paquetes 1-2;3256
2018-12-24;Yumbo;Mensajeria;2912
2018-12-24;Yumbo;Paqueteo 3-5;1326
2018-12-17;Barranquilla;Mercancia;11062
2018-12-17;Barranquilla;Paquetes 1-2;2737
2018-12-17;Barranquilla;Mensajeria;2445
2018-12-17;Barranquilla;Paqueteo 3-5;1181
2018-12-17;Bogota;Mercancia;203992
2018-12-17;Bogota;Paquetes 1-2;25293
2018-12-17;Bogota;Mensajeria;13790
2018-12-17;Bogota;Paqueteo 3-5;11316
2018-12-17;Bosconia;Mercancia;504
2018-12-17;Bosconia;Mensajeria;369
2018-12-17;Bosconia;Paquetes 1-2;144
2018-12-17;Bosconia;Paqueteo 3-5;60
2018-12-17;Bucaramanga;Mercancia;4498
2018-12-17;Bucaramanga;Mensajeria;1715
2018-12-17;Bucaramanga;Paquetes 1-2;1528
2018-12-17;Bucaramanga;Paqueteo 3-5;895
2018-12-17;Cienaga;Mercancia;577
2018-12-17;Cienaga;Mensajeria;481
2018-12-17;Cienaga;Paquetes 1-2;223
2018-12-17;Cienaga;Paqueteo 3-5;92
2018-12-17;Cucuta;Mercancia;2841
2018-12-17;Cucuta;Paquetes 1-2;761
2018-12-17;Cucuta;Mensajeria;401
2018-12-17;Cucuta;Paqueteo 3-5;251
2018-12-17;Ibague;Mercancia;2634
2018-12-17;Ibague;Mensajeria;972
2018-12-17;Ibague;Paquetes 1-2;563
2018-12-17;Ibague;Paqueteo 3-5;191
2018-12-17;Manizales;Mercancia;10579
2018-12-17;Manizales;Mensajeria;551
2018-12-17;Manizales;Paquetes 1-2;355
2018-12-17;Manizales;Paqueteo 3-5;240
2018-12-17;Medellin;Mercancia;102549
2018-12-17;Medellin;Paquetes 1-2;29231
2018-12-17;Medellin;Paqueteo 3-5;12502
2018-12-17;Medellin;Mensajeria;9930
2018-12-17;Pasto;Mercancia;746
2018-12-17;Pasto;Mensajeria;397
2018-12-17;Pasto;Paquetes 1-2;177
2018-12-17;Pasto;Paqueteo 3-5;48
2018-12-17;Pereira;Mercancia;14668
2018-12-17;Pereira;Mensajeria;1780
2018-12-17;Pereira;Paquetes 1-2;1418
2018-12-17;Pereira;Paqueteo 3-5;431
2018-12-17;Sincelejo;Mercancia;1618
2018-12-17;Sincelejo;Mensajeria;1099
2018-12-17;Sincelejo;Paquetes 1-2;687
2018-12-17;Sincelejo;Paqueteo 3-5;339
2018-12-17;Turbaco;Mercancia;10060
2018-12-17;Turbaco;Mensajeria;1195
2018-12-17;Turbaco;Paquetes 1-2;730
2018-12-17;Turbaco;Paqueteo 3-5;315
2018-12-17;Yumbo;Mercancia;59250
2018-12-17;Yumbo;Paquetes 1-2;6196
2018-12-17;Yumbo;Mensajeria;4900
2018-12-17;Yumbo;Paqueteo 3-5;2234
2018-12-10;Barranquilla;Mercancia;15932
2018-12-10;Barranquilla;Paquetes 1-2;2623
2018-12-10;Barranquilla;Mensajeria;2545
2018-12-10;Barranquilla;Paqueteo 3-5;1130
2018-12-10;Bogota;Mercancia;186541
2018-12-10;Bogota;Paquetes 1-2;23839
2018-12-10;Bogota;Mensajeria;12736
2018-12-10;Bogota;Paqueteo 3-5;11010
2018-12-10;Bosconia;Mercancia;622
2018-12-10;Bosconia;Mensajeria;367
2018-12-10;Bosconia;Paquetes 1-2;123
2018-12-10;Bosconia;Paqueteo 3-5;57
2018-12-10;Bucaramanga;Mercancia;4774
2018-12-10;Bucaramanga;Mensajeria;1673
2018-12-10;Bucaramanga;Paquetes 1-2;1232
2018-12-10;Bucaramanga;Paqueteo 3-5;740
2018-12-10;Cienaga;Mercancia;930
2018-12-10;Cienaga;Mensajeria;434
2018-12-10;Cienaga;Paquetes 1-2;212
2018-12-10;Cienaga;Paqueteo 3-5;84
2018-12-10;Cucuta;Mercancia;2164
2018-12-10;Cucuta;Paquetes 1-2;1134
2018-12-10;Cucuta;Mensajeria;513
2018-12-10;Cucuta;Paqueteo 3-5;336
2018-12-10;Ibague;Mercancia;3180
2018-12-10;Ibague;Mensajeria;816
2018-12-10;Ibague;Paquetes 1-2;581
2018-12-10;Ibague;Paqueteo 3-5;207
2018-12-10;Manizales;Mercancia;11279
2018-12-10;Manizales;Mensajeria;486
2018-12-10;Manizales;Paquetes 1-2;390
2018-12-10;Manizales;Paqueteo 3-5;216
2018-12-10;Medellin;Mercancia;100000
2018-12-10;Medellin;Paquetes 1-2;23600
2018-12-10;Medellin;Paqueteo 3-5;9756
2018-12-10;Medellin;Mensajeria;9571
2018-12-10;Neiva;Mercancia;1
2018-12-10;Pasto;Mercancia;900
2018-12-10;Pasto;Mensajeria;444
2018-12-10;Pasto;Paquetes 1-2;179
2018-12-10;Pasto;Paqueteo 3-5;74
2018-12-10;Pereira;Mercancia;14729
2018-12-10;Pereira;Mensajeria;1834
2018-12-10;Pereira;Paquetes 1-2;1442
2018-12-10;Pereira;Paqueteo 3-5;353
2018-12-10;Sincelejo;Mercancia;1702
2018-12-10;Sincelejo;Mensajeria;1257
2018-12-10;Sincelejo;Paquetes 1-2;736
2018-12-10;Sincelejo;Paqueteo 3-5;323
2018-12-10;Turbaco;Mercancia;9347
2018-12-10;Turbaco;Mensajeria;1379
2018-12-10;Turbaco;Paquetes 1-2;768
2018-12-10;Turbaco;Paqueteo 3-5;339
2018-12-10;Yumbo;Mercancia;61893
2018-12-10;Yumbo;Mensajeria;5726
2018-12-10;Yumbo;Paquetes 1-2;5292
2018-12-10;Yumbo;Paqueteo 3-5;2200
2018-12-03;Barranquilla;Mercancia;12008
2018-12-03;Barranquilla;Mensajeria;3214
2018-12-03;Barranquilla;Paquetes 1-2;2290
2018-12-03;Barranquilla;Paqueteo 3-5;976
2018-12-03;Bogota;Mercancia;157139
2018-12-03;Bogota;Paquetes 1-2;21084
2018-12-03;Bogota;Mensajeria;12908
2018-12-03;Bogota;Paqueteo 3-5;9574
2018-12-03;Bosconia;Mercancia;586
2018-12-03;Bosconia;Mensajeria;276
2018-12-03;Bosconia;Paquetes 1-2;70
2018-12-03;Bosconia;Paqueteo 3-5;59
2018-12-03;Bucaramanga;Mercancia;4372
2018-12-03;Bucaramanga;Mensajeria;1438
2018-12-03;Bucaramanga;Paquetes 1-2;1316
2018-12-03;Bucaramanga;Paqueteo 3-5;596
2018-12-03;Cienaga;Mercancia;702
2018-12-03;Cienaga;Mensajeria;282
2018-12-03;Cienaga;Paquetes 1-2;219
2018-12-03;Cienaga;Paqueteo 3-5;74
2018-12-03;Cucuta;Mercancia;2961
2018-12-03;Cucuta;Paquetes 1-2;1239
2018-12-03;Cucuta;Mensajeria;401
2018-12-03;Cucuta;Paqueteo 3-5;378
2018-12-03;Ibague;Mercancia;2876
2018-12-03;Ibague;Mensajeria;747
2018-12-03;Ibague;Paquetes 1-2;384
2018-12-03;Ibague;Paqueteo 3-5;174
2018-12-03;Manizales;Mercancia;8966
2018-12-03;Manizales;Mensajeria;513
2018-12-03;Manizales;Paquetes 1-2;284
2018-12-03;Manizales;Paqueteo 3-5;223
2018-12-03;Medellin;Mercancia;90447
2018-12-03;Medellin;Paquetes 1-2;25784
2018-12-03;Medellin;Mensajeria;9696
2018-12-03;Medellin;Paqueteo 3-5;7336
2018-12-03;Pasto;Mercancia;672
2018-12-03;Pasto;Mensajeria;393
2018-12-03;Pasto;Paquetes 1-2;149
2018-12-03;Pasto;Paqueteo 3-5;63
2018-12-03;Pereira;Mercancia;12829
2018-12-03;Pereira;Mensajeria;1728
2018-12-03;Pereira;Paquetes 1-2;1044
2018-12-03;Pereira;Paqueteo 3-5;328
2018-12-03;Sincelejo;Mercancia;1921
2018-12-03;Sincelejo;Mensajeria;1298
2018-12-03;Sincelejo;Paquetes 1-2;572
2018-12-03;Sincelejo;Paqueteo 3-5;299
2018-12-03;Turbaco;Mercancia;8546
2018-12-03;Turbaco;Mensajeria;1273
2018-12-03;Turbaco;Paquetes 1-2;609
2018-12-03;Turbaco;Paqueteo 3-5;286
2018-12-03;Yumbo;Mercancia;56555
2018-12-03;Yumbo;Mensajeria;4926
2018-12-03;Yumbo;Paquetes 1-2;4396
2018-12-03;Yumbo;Paqueteo 3-5;1872
2018-11-26;Barranquilla;Mercancia;10370
2018-11-26;Barranquilla;Paquetes 1-2;3215
2018-11-26;Barranquilla;Mensajeria;2022
2018-11-26;Barranquilla;Paqueteo 3-5;1032
2018-11-26;Bogota;Mercancia;179222
2018-11-26;Bogota;Paquetes 1-2;32659
2018-11-26;Bogota;Paqueteo 3-5;13771
2018-11-26;Bogota;Mensajeria;10144
2018-11-26;Bosconia;Mercancia;554
2018-11-26;Bosconia;Mensajeria;384
2018-11-26;Bosconia;Paquetes 1-2;107
2018-11-26;Bosconia;Paqueteo 3-5;68
2018-11-26;Bucaramanga;Mercancia;5424
2018-11-26;Bucaramanga;Mensajeria;1604
2018-11-26;Bucaramanga;Paquetes 1-2;1352
2018-11-26;Bucaramanga;Paqueteo 3-5;710
2018-11-26;Cienaga;Mercancia;833
2018-11-26;Cienaga;Mensajeria;416
2018-11-26;Cienaga;Paquetes 1-2;150
2018-11-26;Cienaga;Paqueteo 3-5;62
2018-11-26;Cucuta;Mercancia;3263
2018-11-26;Cucuta;Paquetes 1-2;1744
2018-11-26;Cucuta;Mensajeria;454
2018-11-26;Cucuta;Paqueteo 3-5;437
2018-11-26;Ibague;Mercancia;3210
2018-11-26;Ibague;Mensajeria;807
2018-11-26;Ibague;Paquetes 1-2;494
2018-11-26;Ibague;Paqueteo 3-5;167
2018-11-26;Manizales;Mercancia;11960
2018-11-26;Manizales;Paqueteo 3-5;563
2018-11-26;Manizales;Mensajeria;465
2018-11-26;Manizales;Paquetes 1-2;370
2018-11-26;Medellin;Mercancia;109494
2018-11-26;Medellin;Paquetes 1-2;55543
2018-11-26;Medellin;Paqueteo 3-5;9315
2018-11-26;Medellin;Mensajeria;8740
2018-11-26;Pasto;Mercancia;1317
2018-11-26;Pasto;Mensajeria;387
2018-11-26;Pasto;Paquetes 1-2;168
2018-11-26;Pasto;Paqueteo 3-5;77
2018-11-26;Pereira;Mercancia;12080
2018-11-26;Pereira;Mensajeria;1643
2018-11-26;Pereira;Paquetes 1-2;1516
2018-11-26;Pereira;Paqueteo 3-5;328
2018-11-26;Sincelejo;Mercancia;1771
2018-11-26;Sincelejo;Mensajeria;1133
2018-11-26;Sincelejo;Paquetes 1-2;571
2018-11-26;Sincelejo;Paqueteo 3-5;263
2018-11-26;Turbaco;Mercancia;11071
2018-11-26;Turbaco;Mensajeria;1184
2018-11-26;Turbaco;Paquetes 1-2;697
2018-11-26;Turbaco;Paqueteo 3-5;307
2018-11-26;Yumbo;Mercancia;67887
2018-11-26;Yumbo;Paquetes 1-2;5393
2018-11-26;Yumbo;Mensajeria;4611
2018-11-26;Yumbo;Paqueteo 3-5;2051
2018-11-19;Barranquilla;Mercancia;11525
2018-11-19;Barranquilla;Paquetes 1-2;2424
2018-11-19;Barranquilla;Mensajeria;2335
2018-11-19;Barranquilla;Paqueteo 3-5;864
2018-11-19;Bogota;Mercancia;208981
2018-11-19;Bogota;Paquetes 1-2;30943
2018-11-19;Bogota;Paqueteo 3-5;12857
2018-11-19;Bogota;Mensajeria;12833
2018-11-19;Bosconia;Mercancia;445
2018-11-19;Bosconia;Mensajeria;327
2018-11-19;Bosconia;Paquetes 1-2;78
2018-11-19;Bosconia;Paqueteo 3-5;53
2018-11-19;Bucaramanga;Mercancia;4710
2018-11-19;Bucaramanga;Mensajeria;1510
2018-11-19;Bucaramanga;Paquetes 1-2;1214
2018-11-19;Bucaramanga;Paqueteo 3-5;674
2018-11-19;Cienaga;Mercancia;757
2018-11-19;Cienaga;Mensajeria;577
2018-11-19;Cienaga;Paquetes 1-2;211
2018-11-19;Cienaga;Paqueteo 3-5;68
2018-11-19;Cucuta;Mercancia;2199
2018-11-19;Cucuta;Paquetes 1-2;1579
2018-11-19;Cucuta;Mensajeria;397
2018-11-19;Cucuta;Paqueteo 3-5;383
2018-11-19;Ibague;Mercancia;3184
2018-11-19;Ibague;Mensajeria;796
2018-11-19;Ibague;Paquetes 1-2;448
2018-11-19;Ibague;Paqueteo 3-5;128
2018-11-19;Manizales;Mercancia;13015
2018-11-19;Manizales;Mensajeria;508
2018-11-19;Manizales;Paqueteo 3-5;404
2018-11-19;Manizales;Paquetes 1-2;264
2018-11-19;Medellin;Mercancia;108698
2018-11-19;Medellin;Paquetes 1-2;54051
2018-11-19;Medellin;Paqueteo 3-5;10239
2018-11-19;Medellin;Mensajeria;9846
2018-11-19;Neiva;Mercancia;1
2018-11-19;Pasto;Mercancia;638
2018-11-19;Pasto;Mensajeria;391
2018-11-19;Pasto;Paquetes 1-2;174
2018-11-19;Pasto;Paqueteo 3-5;55
2018-11-19;Pereira;Mercancia;12591
2018-11-19;Pereira;Mensajeria;1857
2018-11-19;Pereira;Paquetes 1-2;1169
2018-11-19;Pereira;Paqueteo 3-5;298
2018-11-19;Sincelejo;Mercancia;1758
2018-11-19;Sincelejo;Mensajeria;1276
2018-11-19;Sincelejo;Paquetes 1-2;591
2018-11-19;Sincelejo;Paqueteo 3-5;298
2018-11-19;Turbaco;Mercancia;23274
2018-11-19;Turbaco;Mensajeria;1369
2018-11-19;Turbaco;Paquetes 1-2;530
2018-11-19;Turbaco;Paqueteo 3-5;270
2018-11-19;Yumbo;Mercancia;64215
2018-11-19;Yumbo;Mensajeria;4810
2018-11-19;Yumbo;Paquetes 1-2;4468
2018-11-19;Yumbo;Paqueteo 3-5;2056
2018-11-12;Barranquilla;Mercancia;8553
2018-11-12;Barranquilla;Mensajeria;2014
2018-11-12;Barranquilla;Paquetes 1-2;1703
2018-11-12;Barranquilla;Paqueteo 3-5;719
2018-11-12;Bogota;Mercancia;144994
2018-11-12;Bogota;Paquetes 1-2;14690
2018-11-12;Bogota;Mensajeria;10101
2018-11-12;Bogota;Paqueteo 3-5;5203
2018-11-12;Bosconia;Mercancia;468
2018-11-12;Bosconia;Mensajeria;289
2018-11-12;Bosconia;Paquetes 1-2;116
2018-11-12;Bosconia;Paqueteo 3-5;59
2018-11-12;Bucaramanga;Mercancia;4172
2018-11-12;Bucaramanga;Mensajeria;1331
2018-11-12;Bucaramanga;Paquetes 1-2;1060
2018-11-12;Bucaramanga;Paqueteo 3-5;453
2018-11-12;Cienaga;Mercancia;604
2018-11-12;Cienaga;Mensajeria;270
2018-11-12;Cienaga;Paquetes 1-2;177
2018-11-12;Cienaga;Paqueteo 3-5;89
2018-11-12;Cucuta;Mercancia;2183
2018-11-12;Cucuta;Paquetes 1-2;1554
2018-11-12;Cucuta;Mensajeria;321
2018-11-12;Cucuta;Paqueteo 3-5;317
2018-11-12;Ibague;Mercancia;2127
2018-11-12;Ibague;Mensajeria;729
2018-11-12;Ibague;Paquetes 1-2;344
2018-11-12;Ibague;Paqueteo 3-5;104
2018-11-12;Manizales;Mercancia;10291
2018-11-12;Manizales;Mensajeria;430
2018-11-12;Manizales;Paquetes 1-2;258
2018-11-12;Manizales;Paqueteo 3-5;252
2018-11-12;Medellin;Mercancia;86141
2018-11-12;Medellin;Paquetes 1-2;12641
2018-11-12;Medellin;Mensajeria;7128
2018-11-12;Medellin;Paqueteo 3-5;6185
2018-11-12;Neiva;Mensajeria;1
2018-11-12;Pasto;Mercancia;656
2018-11-12;Pasto;Mensajeria;288
2018-11-12;Pasto;Paquetes 1-2;110
2018-11-12;Pasto;Paqueteo 3-5;32
2018-11-12;Pereira;Mercancia;10089
2018-11-12;Pereira;Mensajeria;1500
2018-11-12;Pereira;Paquetes 1-2;916
2018-11-12;Pereira;Paqueteo 3-5;225
2018-11-12;Sincelejo;Mercancia;1629
2018-11-12;Sincelejo;Mensajeria;1096
2018-11-12;Sincelejo;Paquetes 1-2;451
2018-11-12;Sincelejo;Paqueteo 3-5;266
2018-11-12;Turbaco;Mercancia;9294
2018-11-12;Turbaco;Mensajeria;1196
2018-11-12;Turbaco;Paquetes 1-2;429
2018-11-12;Turbaco;Paqueteo 3-5;291
2018-11-12;Yumbo;Mercancia;49631
2018-11-12;Yumbo;Mensajeria;4214
2018-11-12;Yumbo;Paquetes 1-2;3223
2018-11-12;Yumbo;Paqueteo 3-5;1263
2018-11-05;Barranquilla;Mercancia;10614
2018-11-05;Barranquilla;Mensajeria;3231
2018-11-05;Barranquilla;Paquetes 1-2;1661
2018-11-05;Barranquilla;Paqueteo 3-5;666
2018-11-05;Bogota;Mercancia;134255
2018-11-05;Bogota;Paquetes 1-2;13447
2018-11-05;Bogota;Mensajeria;10995
2018-11-05;Bogota;Paqueteo 3-5;4652
2018-11-05;Bosconia;Mercancia;457
2018-11-05;Bosconia;Mensajeria;237
2018-11-05;Bosconia;Paquetes 1-2;94
2018-11-05;Bosconia;Paqueteo 3-5;46
2018-11-05;Bucaramanga;Mercancia;3974
2018-11-05;Bucaramanga;Mensajeria;1185
2018-11-05;Bucaramanga;Paquetes 1-2;893
2018-11-05;Bucaramanga;Paqueteo 3-5;463
2018-11-05;Cienaga;Mercancia;766
2018-11-05;Cienaga;Mensajeria;243
2018-11-05;Cienaga;Paquetes 1-2;162
2018-11-05;Cienaga;Paqueteo 3-5;50
2018-11-05;Cucuta;Mercancia;2709
2018-11-05;Cucuta;Paquetes 1-2;1475
2018-11-05;Cucuta;Mensajeria;408
2018-11-05;Cucuta;Paqueteo 3-5;291
2018-11-05;Ibague;Mercancia;2294
2018-11-05;Ibague;Mensajeria;787
2018-11-05;Ibague;Paquetes 1-2;366
2018-11-05;Ibague;Paqueteo 3-5;127
2018-11-05;Manizales;Mercancia;10844
2018-11-05;Manizales;Mensajeria;429
2018-11-05;Manizales;Paquetes 1-2;261
2018-11-05;Manizales;Paqueteo 3-5;137
2018-11-05;Medellin;Mercancia;75024
2018-11-05;Medellin;Paquetes 1-2;12430
2018-11-05;Medellin;Mensajeria;7876
2018-11-05;Medellin;Paqueteo 3-5;5638
2018-11-05;Neiva;Mensajeria;1
2018-11-05;Pasto;Mercancia;737
2018-11-05;Pasto;Mensajeria;284
2018-11-05;Pasto;Paquetes 1-2;146
2018-11-05;Pasto;Paqueteo 3-5;43
2018-11-05;Pereira;Mercancia;10695
2018-11-05;Pereira;Mensajeria;1490
2018-11-05;Pereira;Paquetes 1-2;861
2018-11-05;Pereira;Paqueteo 3-5;251
2018-11-05;Sincelejo;Mercancia;1301
2018-11-05;Sincelejo;Mensajeria;1028
2018-11-05;Sincelejo;Paquetes 1-2;477
2018-11-05;Sincelejo;Paqueteo 3-5;252
2018-11-05;Turbaco;Mercancia;5807
2018-11-05;Turbaco;Mensajeria;949
2018-11-05;Turbaco;Paquetes 1-2;315
2018-11-05;Turbaco;Paqueteo 3-5;129
2018-11-05;Yumbo;Mercancia;40341
2018-11-05;Yumbo;Mensajeria;4434
2018-11-05;Yumbo;Paquetes 1-2;3143
2018-11-05;Yumbo;Paqueteo 3-5;1182
2018-10-29;Barranquilla;Mercancia;13115
2018-10-29;Barranquilla;Mensajeria;2108
2018-10-29;Barranquilla;Paquetes 1-2;1944
2018-10-29;Barranquilla;Paqueteo 3-5;892
2018-10-29;Bogota;Mercancia;139600
2018-10-29;Bogota;Paquetes 1-2;14106
2018-10-29;Bogota;Mensajeria;10855
2018-10-29;Bogota;Paqueteo 3-5;5435
2018-10-29;Bosconia;Mercancia;395
2018-10-29;Bosconia;Mensajeria;289
2018-10-29;Bosconia;Paquetes 1-2;89
2018-10-29;Bosconia;Paqueteo 3-5;44
2018-10-29;Bucaramanga;Mercancia;4358
2018-10-29;Bucaramanga;Mensajeria;1588
2018-10-29;Bucaramanga;Paquetes 1-2;1068
2018-10-29;Bucaramanga;Paqueteo 3-5;497
2018-10-29;Cienaga;Mercancia;649
2018-10-29;Cienaga;Mensajeria;332
2018-10-29;Cienaga;Paquetes 1-2;180
